CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Capital;Data_Autorizacao_Aprovacao;Valor_Capital;Prazo_Integralizacao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes
29.780.061/0001-09;2023-12-31;10;137931;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;315217;Capital Autorizado;2017-04-28;1073911676.48;;57737319;0;57737319
29.780.061/0001-09;2023-12-31;10;137931;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;315218;Capital Emitido;2014-04-30;673911676.48;;57737319;0;57737319
29.780.061/0001-09;2023-12-31;10;137931;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;315219;Capital Autorizado;2006-09-29;0.00;;40000;0;40000
29.884.545/0001-90;2023-12-31;5;135937;ECORIOMINAS CONCESSIONÁRIA DE RODOVIAS S.A.;312409;Capital Autorizado;2022-07-14;65512538.15;;65512538;0;65512538
29.884.545/0001-90;2023-12-31;5;135937;ECORIOMINAS CONCESSIONÁRIA DE RODOVIAS S.A.;312410;Capital Emitido;2022-07-14;834487461.85;31/12/2026;834487461;0;834487461
29.884.545/0001-90;2023-12-31;5;135937;ECORIOMINAS CONCESSIONÁRIA DE RODOVIAS S.A.;312411;Capital Subscrito;2022-07-14;834487461.85;31/12/2026;834487461;0;834487461
29.884.545/0001-90;2023-12-31;5;135937;ECORIOMINAS CONCESSIONÁRIA DE RODOVIAS S.A.;312412;Capital Integralizado;2023-07-31;799995179.92;;799995179;0;799995179
29.950.060/0001-57;2023-12-31;4;137893;NORTEC QUÍMICA S.A.;315148;Capital Emitido;2021-06-23;89229757.74;;11758622;118773;11877395
29.950.060/0001-57;2023-12-31;4;137893;NORTEC QUÍMICA S.A.;315149;Capital Subscrito;2021-06-23;89229757.74;;11758622;118773;11877395
29.950.060/0001-57;2023-12-31;4;137893;NORTEC QUÍMICA S.A.;315150;Capital Integralizado;2021-06-23;89229757.74;;11758622;118773;11877395
29.980.141/0001-08;2023-12-31;7;137329;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;314304;Capital Emitido;2023-03-31;50000000.00;31/03/2023;30000000;0;30000000
29.980.141/0001-08;2023-12-31;7;137329;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;314305;Capital Subscrito;2023-03-31;50000000.00;31/03/2023;30000000;0;30000000
29.980.141/0001-08;2023-12-31;7;137329;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;314306;Capital Integralizado;2023-03-31;50000000.00;31/03/2023;30000000;0;30000000
29.980.141/0001-08;2023-12-31;7;137329;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;314307;Capital Autorizado;2021-08-16;0.00;0;30000000;0;30000000
30.213.493/0001-09;2023-12-31;4;135143;TEGRA INCORPORADORA S.A.;310952;Capital Emitido;2024-03-18;557152619.05;;334150965;0;334150965
30.213.493/0001-09;2023-12-31;4;135143;TEGRA INCORPORADORA S.A.;310953;Capital Subscrito;2024-03-18;557152619.05;;334150965;0;334150965
30.213.493/0001-09;2023-12-31;4;135143;TEGRA INCORPORADORA S.A.;310954;Capital Integralizado;2024-03-18;557152619.05;;334150965;0;334150965
30.213.493/0001-09;2023-12-31;4;135143;TEGRA INCORPORADORA S.A.;310955;Capital Autorizado;2020-11-09;7000000000.00;Não aplicável;0;0;0
30.306.294/0001-45;2023-12-31;14;138412;BCO BTG PACTUAL S.A.;316336;Capital Emitido;2021-11-12;15839880488.92;;7244165568;4261954360;11506119928
30.540.991/0001-66;2023-12-31;4;136008;HAGA S.A. INDUSTRIA E COMERCIO;312580;Capital Integralizado;1997-05-06;10353000.00;;3966667;7933333;11900000
30.723.886/0001-62;2023-12-31;3;128855;BANCO MODAL S.A.;298927;Capital Emitido;2022-06-20;1074965628.08;Totalmente integralizado;704200000;0;704200000
30.723.886/0001-62;2023-12-31;3;128855;BANCO MODAL S.A.;298928;Capital Subscrito;2022-06-20;1074965628.08;Totalmente integralizado;704200000;0;704200000
30.723.886/0001-62;2023-12-31;3;128855;BANCO MODAL S.A.;298929;Capital Integralizado;2022-06-20;1074965628.08;;704200000;0;704200000
30.723.886/0001-62;2023-12-31;3;128855;BANCO MODAL S.A.;298930;Capital Autorizado;2021-02-22;0.00;;948825000;0;948825000
30.788.149/0001-48;2023-12-31;1;127469;GUARDIAN COMPANHIA SECURITIZADORA;294278;Capital Emitido;2018-05-25;100000.00;;100000;0;100000
30.788.149/0001-48;2023-12-31;1;127469;GUARDIAN COMPANHIA SECURITIZADORA;294279;Capital Subscrito;2018-05-25;100000.00;;100000;0;100000
30.788.149/0001-48;2023-12-31;1;127469;GUARDIAN COMPANHIA SECURITIZADORA;294280;Capital Integralizado;2018-05-25;100000.00;;100000;0;100000
30.788.149/0001-48;2023-12-31;1;127469;GUARDIAN COMPANHIA SECURITIZADORA;294281;Capital Autorizado;2018-05-25;30000000.00;;0;0;0
31.001.230/0001-07;2023-12-31;3;132600;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;305500;Capital Integralizado;2018-12-07;85600000.00;26/12/2018;85600000;0;0
31.553.627/0001-01;2023-12-31;11;136766;MOBLY S.A.;313635;Capital Integralizado;2021-02-08;1124973604.00;;106489904;0;106489904
31.553.627/0001-01;2023-12-31;11;136766;MOBLY S.A.;313636;Capital Emitido;2021-02-03;1124973604.00;;106489904;0;106489904
31.553.627/0001-01;2023-12-31;11;136766;MOBLY S.A.;313637;Capital Subscrito;2021-02-03;1124973604.00;;106489904;0;106489904
31.553.627/0001-01;2023-12-31;11;136766;MOBLY S.A.;313638;Capital Autorizado;2021-01-09;0.00;;45000000;0;45000000
31.748.174/0001-60;2023-12-31;10;135631;VERO S.A.;311692;Capital Emitido;2023-12-01;976904176.25;;143696308;0;143696308
31.748.174/0001-60;2023-12-31;10;135631;VERO S.A.;311693;Capital Subscrito;2023-12-01;976904176.25;;143696308;0;143696308
31.748.174/0001-60;2023-12-31;10;135631;VERO S.A.;311694;Capital Integralizado;2023-12-01;976904176.25;;143696308;0;143696308
31.748.174/0001-60;2023-12-31;10;135631;VERO S.A.;311695;Capital Autorizado;2023-12-01;0.00;;400000000;0;400000000
32.021.201/0001-61;2023-12-31;12;134315;ORIGEM ENERGIA S.A.;309826;Capital Emitido;2023-10-25;1368796664.64;28/06/2025;1175900169;0;1175900169
32.021.201/0001-61;2023-12-31;12;134315;ORIGEM ENERGIA S.A.;309827;Capital Subscrito;2023-10-25;1368796664.64;28/06/2025;1175900169;0;1175900169
32.021.201/0001-61;2023-12-31;12;134315;ORIGEM ENERGIA S.A.;309828;Capital Integralizado;2023-10-25;1340541344.40;28/06/2025;1172961899;0;1172961899
32.021.201/0001-61;2023-12-31;12;134315;ORIGEM ENERGIA S.A.;309829;Capital Autorizado;2023-03-10;1564890855.36;N/A;0;0;0
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;312321;Capital Integralizado;2019-12-23;1188456196.00;;1188456196;0;1188456196
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;312322;Capital Emitido;2019-12-19;1188456196.00;;1188456196;0;1188456196
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;312323;Capital Subscrito;2019-12-19;1188456196.00;;1188456196;0;1188456196
32.431.519/0001-10;2023-12-31;2;131753;HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.;305034;Capital Emitido;2023-10-06;1049594261.80;n.a.;594000000;0;594000000
32.431.519/0001-10;2023-12-31;2;131753;HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.;305035;Capital Subscrito;2023-10-06;1049594261.80;n.a.;594000000;0;594000000
32.431.519/0001-10;2023-12-31;2;131753;HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.;305036;Capital Integralizado;2023-09-25;874634000.00;n.a.;594000000;0;594000000
32.681.371/0001-72;2023-12-31;3;134520;VIX LOGÍSTICA S.A.;310137;Capital Autorizado;2022-03-28;750000000.00;;0;0;0
32.681.371/0001-72;2023-12-31;3;134520;VIX LOGÍSTICA S.A.;310138;Capital Emitido;2014-12-23;532000000.00;Totalmente integralizado;84705666;0;84705666
32.681.371/0001-72;2023-12-31;3;134520;VIX LOGÍSTICA S.A.;310139;Capital Subscrito;2014-12-23;532000000.00;Totalmente integralizado;84705666;0;84705666
32.681.371/0001-72;2023-12-31;3;134520;VIX LOGÍSTICA S.A.;310140;Capital Integralizado;2014-12-23;532000000.00;;84705666;0;84705666
32.785.497/0001-97;2023-12-31;12;137902;NATURA &CO HOLDING S.A.;315162;Capital Emitido;2023-10-10;12697285074.75;Totalmente integralizado;1386848066;0;1386848066
32.785.497/0001-97;2023-12-31;12;137902;NATURA &CO HOLDING S.A.;315163;Capital Subscrito;2023-10-10;12697285074.75;Totalmente integralizado;1386848066;0;1386848066
32.785.497/0001-97;2023-12-31;12;137902;NATURA &CO HOLDING S.A.;315164;Capital Integralizado;2023-10-10;12697285074.75;;1386848066;0;1386848066
32.785.497/0001-97;2023-12-31;12;137902;NATURA &CO HOLDING S.A.;315165;Capital Autorizado;2020-07-27;0.00;;113151934;0;113151934
33.000.167/0001-01;2023-12-31;26;137831;PETROLEO BRASILEIRO S.A. PETROBRAS;315014;Capital Emitido;2014-04-02;205431960490.52;Não aplicável;7442454142;5602042788;13044496930
33.000.167/0001-01;2023-12-31;26;137831;PETROLEO BRASILEIRO S.A. PETROBRAS;315015;Capital Subscrito;2014-04-02;205431960490.52;Não aplicável;7442454142;5602042788;13044496930
33.000.167/0001-01;2023-12-31;26;137831;PETROLEO BRASILEIRO S.A. PETROBRAS;315016;Capital Integralizado;2014-04-02;205431960490.52;;7442454142;5602042788;13044496930
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;312262;Capital Subscrito;2018-03-28;2103387497.15;;21040763;0;21040763
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;312263;Capital Integralizado;2018-03-28;2103387497.15;;21040763;0;21040763
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;312264;Capital Autorizado;2018-03-28;2103387497.15;;21040763;0;21040763
33.040.601/0001-87;2023-12-31;4;136154;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;312926;Capital Emitido;2022-04-22;135075000.00;;10179565;7830435;18010000
33.040.601/0001-87;2023-12-31;4;136154;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;312927;Capital Subscrito;2022-04-22;135075000.00;;10179565;7830435;18010000
33.040.601/0001-87;2023-12-31;4;136154;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;312928;Capital Integralizado;2022-04-22;135075000.00;;10179565;7830435;18010000
33.041.260/0652-90;2023-12-31;23;137451;GRUPO CASAS BAHIA S.A.;314383;Capital Emitido;2024-02-19;5449633959.48;Totalmente Integralizado;95083599;0;95083599
33.041.260/0652-90;2023-12-31;23;137451;GRUPO CASAS BAHIA S.A.;314384;Capital Subscrito;2024-02-19;5449633959.48;Totalmente Integralizado;95083599;0;95083599
33.041.260/0652-90;2023-12-31;23;137451;GRUPO CASAS BAHIA S.A.;314385;Capital Integralizado;2024-02-19;5449633959.48;;95083599;0;95083599
33.041.260/0652-90;2023-12-31;23;137451;GRUPO CASAS BAHIA S.A.;314386;Capital Autorizado;2024-02-19;0.00;;24916401;0;24916401
33.042.730/0001-04;2023-12-31;9;137659;CIA SIDERURGICA NACIONAL;314582;Capital Emitido;2022-05-18;10240000000.00;Não Aplicável;1326093947;0;1326093947
33.042.730/0001-04;2023-12-31;9;137659;CIA SIDERURGICA NACIONAL;314583;Capital Subscrito;2022-05-18;10240000000.00;Não Aplicável;1326093947;0;1326093947
33.042.730/0001-04;2023-12-31;9;137659;CIA SIDERURGICA NACIONAL;314584;Capital Integralizado;2022-05-18;10240000000.00;;1326093947;0;1326093947
33.042.730/0001-04;2023-12-31;9;137659;CIA SIDERURGICA NACIONAL;314585;Capital Autorizado;2010-03-25;0.00;Não Aplicável;2400000000;0;2400000000
33.050.071/0001-58;2023-12-31;14;135754;AMPLA ENERGIA E SERVICOS S.A.;311965;Capital Emitido;2022-03-07;4138230386.65;;240209921;0;240209921
33.050.071/0001-58;2023-12-31;14;135754;AMPLA ENERGIA E SERVICOS S.A.;311966;Capital Subscrito;2022-03-07;4138230286.65;;240209921;0;240209921
33.050.071/0001-58;2023-12-31;14;135754;AMPLA ENERGIA E SERVICOS S.A.;311967;Capital Integralizado;2022-03-07;4138230486.65;;240209921;0;240209921
33.050.196/0001-88;2023-12-31;5;136539;CIA PAULISTA DE FORCA E LUZ;313220;Capital Emitido;2023-04-26;1378272278.35;;880653031;0;880653031
33.050.196/0001-88;2023-12-31;5;136539;CIA PAULISTA DE FORCA E LUZ;313221;Capital Subscrito;2023-04-26;1378272278.35;;880653031;0;880653031
33.050.196/0001-88;2023-12-31;5;136539;CIA PAULISTA DE FORCA E LUZ;313222;Capital Integralizado;2023-04-26;1378272278.35;;880653031;0;880653031
33.102.476/0001-92;2023-12-31;4;137041;MONTEIRO ARANHA S.A.;313951;Capital Emitido;2021-10-15;616837898.75;;12251221;0;12251221
33.102.476/0001-92;2023-12-31;4;137041;MONTEIRO ARANHA S.A.;313952;Capital Subscrito;2021-10-15;616837898.75;;12251221;0;12251221
33.102.476/0001-92;2023-12-31;4;137041;MONTEIRO ARANHA S.A.;313953;Capital Integralizado;2021-10-15;616837898.75;;12251221;0;12251221
33.113.309/0001-47;2023-12-31;12;136868;VALID SOLUÇÕES S.A.;313760;Capital Emitido;2022-12-30;1037549475.27;;81836375;0;81836375
33.113.309/0001-47;2023-12-31;12;136868;VALID SOLUÇÕES S.A.;313761;Capital Subscrito;2022-12-30;1037549475.27;;81836375;0;81836375
33.113.309/0001-47;2023-12-31;12;136868;VALID SOLUÇÕES S.A.;313762;Capital Integralizado;2022-12-30;1037549475.27;;81836375;0;81836375
33.113.309/0001-47;2023-12-31;12;136868;VALID SOLUÇÕES S.A.;313763;Capital Autorizado;2015-09-22;0.00;;100000000;0;100000000
33.130.691/0001-05;2023-12-31;6;135829;WILSON SONS S.A.;312139;Capital Subscrito;2023-05-12;351670116.67;;439988900;0;439988900
33.130.691/0001-05;2023-12-31;6;135829;WILSON SONS S.A.;312140;Capital Emitido;2023-05-12;351670116.67;;439988900;0;439988900
33.130.691/0001-05;2023-12-31;6;135829;WILSON SONS S.A.;312141;Capital Integralizado;2023-05-12;351670116.67;;439988900;0;439988900
33.130.691/0001-05;2023-12-31;6;135829;WILSON SONS S.A.;312142;Capital Autorizado;2023-05-19;0.00;;900000000;0;900000000
33.200.049/0001-47;2023-12-31;1;127255;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;293322;Capital Integralizado;1996-04-30;31984164.60;;10477917;7894494;18372411
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;313784;Capital Integralizado;2021-03-19;238836039.05;;16571220;19843450;36414670
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;313785;Capital Integralizado;2011-04-06;177375435.61;;3314244;3968690;7282934
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;313786;Capital Integralizado;2010-04-18;137375435.61;;3314244;3968690;7282934
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;313787;Capital Autorizado;2004-06-23;300000000.00;;0;0;0
33.256.439/0001-39;2023-12-31;7;137601;ULTRAPAR PARTICIPACOES S.A.;314438;Capital Emitido;2024-02-28;6621751608.08;Todo capital foi integralizado;1115404268;0;1115404268
33.256.439/0001-39;2023-12-31;7;137601;ULTRAPAR PARTICIPACOES S.A.;314439;Capital Subscrito;2024-02-28;6621751608.08;Todo capital foi integralizado;1115404268;0;1115404268
33.256.439/0001-39;2023-12-31;7;137601;ULTRAPAR PARTICIPACOES S.A.;314440;Capital Integralizado;2022-02-28;6621751608.08;Todo capital foi integralizado;1115404268;0;1115404268
33.256.439/0001-39;2023-12-31;7;137601;ULTRAPAR PARTICIPACOES S.A.;314441;Capital Autorizado;2019-04-10;0.00;;1600000000;0;1600000000
33.352.394/0001-04;2023-12-31;5;135886;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;312260;Capital Integralizado;2023-08-14;3727173631.51;;629071608;0;629071608
33.352.394/0001-04;2023-12-31;5;135886;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;312261;Capital Subscrito;2023-08-14;3727173631.51;;629071608;0;629071608
33.376.989/0001-91;2023-12-31;13;137703;IRB - BRASIL RESSEGUROS S.A.;314689;Capital Emitido;2022-09-01;5453080000.00;N/A;2467890331;1;2467890332
33.376.989/0001-91;2023-12-31;13;137703;IRB - BRASIL RESSEGUROS S.A.;314690;Capital Subscrito;2022-09-01;5453080000.00;N/A;2467890331;1;2467890332
33.376.989/0001-91;2023-12-31;13;137703;IRB - BRASIL RESSEGUROS S.A.;314691;Capital Integralizado;2022-09-01;5453080000.00;N/A;2467890331;1;2467890332
33.376.989/0001-91;2023-12-31;13;137703;IRB - BRASIL RESSEGUROS S.A.;314692;Capital Autorizado;2022-05-10;1200000000.00;N/A;0;0;0
33.386.210/0001-19;2023-12-31;1;127857;SONDOTECNICA ENGENHARIA SOLOS S.A.;295274;Capital Integralizado;2013-06-10;34200000.00;;856000;1601900;2457900
33.412.081/0001-96;2023-12-31;3;135019;REFINARIA DE PETROLEOS MANGUINHOS S.A.;310822;Capital Autorizado;2016-01-29;208713674.85;;67691629;0;67691629
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;301667;Capital Emitido;2021-09-03;6859669990.00;Não aplicável;8993572584;1358936900;10352509484
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;301668;Capital Subscrito;2021-09-03;6859669990.00;Não aplicável;8993572584;1358936900;10352509484
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;301669;Capital Integralizado;2021-09-03;6859669990.00;;8993572584;1358936900;10352509484
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;301670;Capital Autorizado;2021-07-12;0.00;;2000000000;0;2000000000
33.467.572/0001-34;2023-12-31;2;136507;TEKNO S.A. - INDUSTRIA E COMERCIO;313142;Capital Subscrito;2014-04-29;177000000.00;;1587101;1360709;2947810
33.541.368/0001-16;2023-12-31;6;136210;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;313101;Capital Emitido;2023-05-31;19370175661.94;Não se aplica.;54151081;1753814;55904895
33.541.368/0001-16;2023-12-31;6;136210;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;313102;Capital Subscrito;2023-05-31;19370175661.94;Não se aplica.;54151081;1753814;55904895
33.541.368/0001-16;2023-12-31;6;136210;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;313103;Capital Integralizado;2023-05-31;19370175661.94;Não se aplica.;54151081;1753814;55904895
33.572.408/0001-97;2023-12-31;5;136586;RUMO MALHA CENTRAL S.A.;313369;Capital Autorizado;2021-06-04;3750000000.00;;0;0;0
33.572.408/0001-97;2023-12-31;5;136586;RUMO MALHA CENTRAL S.A.;313370;Capital Emitido;2024-04-26;2622601960.03;Totalmente integralizado;4470908744;0;4470908744
33.572.408/0001-97;2023-12-31;5;136586;RUMO MALHA CENTRAL S.A.;313371;Capital Subscrito;2025-04-26;2622601960.03;Totalmente integralizado;4470908744;0;4470908744
33.572.408/0001-97;2023-12-31;5;136586;RUMO MALHA CENTRAL S.A.;313372;Capital Integralizado;2024-04-26;2622601960.03;;4470908744;0;4470908744
33.592.510/0001-54;2023-12-31;22;137025;VALE S.A.;313920;Capital Emitido;2023-03-02;77300000000.00;;4539007568;12;4539007580
33.611.500/0001-19;2023-12-31;13;138034;GERDAU S.A.;315475;Capital Emitido;2024-04-16;24347290800.00;Não há.;720631730;1387848730;2108480460
33.611.500/0001-19;2023-12-31;13;138034;GERDAU S.A.;315476;Capital Subscrito;2024-04-16;24347290800.00;Não há.;720631730;1387848730;2108480460
33.611.500/0001-19;2023-12-31;13;138034;GERDAU S.A.;315477;Capital Integralizado;2024-04-16;24347290800.00;;720631730;1387848730;2108480460
33.611.500/0001-19;2023-12-31;13;138034;GERDAU S.A.;315478;Capital Autorizado;2019-04-17;19323246666.00;;1500000000;3000000000;4500000000
33.839.910/0001-11;2023-12-31;10;136574;VIVARA PARTICIPAÇÕES S.A.;313338;Capital Emitido;2019-08-15;1105381209.00;Não aplicável;236197769;0;236197769
33.839.910/0001-11;2023-12-31;10;136574;VIVARA PARTICIPAÇÕES S.A.;313339;Capital Subscrito;2019-08-15;1105381209.00;Não aplicável;236197769;0;236197769
33.839.910/0001-11;2023-12-31;10;136574;VIVARA PARTICIPAÇÕES S.A.;313340;Capital Integralizado;2019-08-15;1105381209.00;Não aplicável;236197769;0;236197769
33.839.910/0001-11;2023-12-31;10;136574;VIVARA PARTICIPAÇÕES S.A.;313341;Capital Autorizado;2019-08-15;0.00;Não aplicável;40000000;0;40000000
33.938.119/0001-69;2023-12-31;5;137821;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;314982;Capital Integralizado;2018-04-27;644459816.32;;259637732;0;259637732
33.938.119/0001-69;2023-12-31;5;137821;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;314983;Capital Integralizado;2017-04-27;587923363.25;;259637732;0;259637732
33.938.119/0001-69;2023-12-31;5;137821;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;314984;Capital Integralizado;2016-04-27;544499820.60;;259637732;0;259637732
33.938.119/0001-69;2023-12-31;5;137821;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;314985;Capital Integralizado;2015-04-28;442829673.00;;51927546473;0;51927546473
33.938.119/0001-69;2023-12-31;5;137821;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;314986;Capital Integralizado;2014-04-30;362585443.49;;51927546473;0;51927546473
33.938.119/0001-69;2023-12-31;5;137821;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;314987;Capital Subscrito;2013-04-29;362342011.76;Totalmente integralizado;51927546473;0;51927546473
33.938.119/0001-69;2023-12-31;5;137821;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;314988;Capital Integralizado;2013-04-29;362342011.76;Totalmente integralizado;51927546473;0;51927546473
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;312488;Capital Emitido;2024-04-18;1170109718.07;;39939643;74324129;114263772
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;312489;Capital Subscrito;2024-04-18;1170109718.07;;39939643;74324129;114263772
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;312490;Capital Integralizado;2024-04-18;1170109718.07;;39939643;74324129;114263772
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;312491;Capital Autorizado;2024-04-18;29890281.93;;0;0;0
34.169.557/0001-72;2023-12-31;4;130647;BCO MERCANTIL DE INVESTIMENTOS S.A.;301838;Capital Emitido;2018-04-02;82028400.00;;4115057;710143;4825200
34.169.557/0001-72;2023-12-31;4;130647;BCO MERCANTIL DE INVESTIMENTOS S.A.;301839;Capital Subscrito;2018-04-02;82028400.00;;4115057;710143;4825200
34.169.557/0001-72;2023-12-31;4;130647;BCO MERCANTIL DE INVESTIMENTOS S.A.;301840;Capital Integralizado;2018-04-02;82028400.00;;4115057;710143;4825200
34.169.557/0001-72;2023-12-31;4;130647;BCO MERCANTIL DE INVESTIMENTOS S.A.;301841;Capital Autorizado;2016-03-02;500000000.00;;0;0;0
34.274.233/0001-02;2023-12-31;22;138000;VIBRA ENERGIA S/A;315392;Capital Emitido;2024-04-05;10034045650.56;Totalmente integralizado;1119000000;0;1119000000
34.274.233/0001-02;2023-12-31;22;138000;VIBRA ENERGIA S/A;315393;Capital Subscrito;2024-04-05;10034045650.56;Totalmente integralizado;1119000000;0;1119000000
34.274.233/0001-02;2023-12-31;22;138000;VIBRA ENERGIA S/A;315394;Capital Integralizado;2024-04-05;10034045650.56;Totalmente integralizado;1119000000;0;1119000000
34.274.233/0001-02;2023-12-31;22;138000;VIBRA ENERGIA S/A;315395;Capital Autorizado;2022-04-28;0.00;-;0;0;0
35.522.178/0001-87;2023-12-31;2;133348;CIA SECURITIZADORA DE CRED. FIN. CARTÕES CONSIGNADOS II;307501;Capital Integralizado;2019-11-14;1000.00;24 meses;1000;0;1000
