CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Quantidade_Total_Membros;Quantidade_Membros_Remunerados;Bonus_Valor_Minimo;Bonus_Valor_Maximo;Bonus_Valor_Metas_Atingidas;Bonus_Valor_Efetivo;Participacao_Valor_Minimo;Participacao_Valor_Maximo;Participacao_Valor_Metas_Atingidas;Participacao_Valor_Efetivo
25.369.840/0001-57;2023-12-31;11;137379;COMERC ENERGIA S.A.;2023-01-01;2023-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
25.369.840/0001-57;2023-12-31;11;137379;COMERC ENERGIA S.A.;2022-01-01;2022-12-31;Conselho de Administração;6.75;2.50;3224722.42;6974167.25;6449444.83;0.00;0.00;0.00;0.00;0.00
25.369.840/0001-57;2023-12-31;11;137379;COMERC ENERGIA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;6.92;6.92;9802243.14;24062979.41;19604486.27;0.00;0.00;0.00;0.00;0.00
25.369.840/0001-57;2023-12-31;11;137379;COMERC ENERGIA S.A.;2022-01-01;2022-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
25.369.840/0001-57;2023-12-31;11;137379;COMERC ENERGIA S.A.;2021-01-01;2021-12-31;Conselho de Administração;3.83;2.00;509111.57;1018223.14;678815.43;341748.25;0.00;0.00;0.00;0.00
25.369.840/0001-57;2023-12-31;11;137379;COMERC ENERGIA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;6.92;6.58;1204000.66;3612001.97;2408001.31;3230047.28;0.00;0.00;0.00;0.00
25.369.840/0001-57;2023-12-31;11;137379;COMERC ENERGIA S.A.;2021-01-01;2021-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
25.369.840/0001-57;2023-12-31;11;137379;COMERC ENERGIA S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;8.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
25.369.840/0001-57;2023-12-31;11;137379;COMERC ENERGIA S.A.;2020-01-01;2020-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.072.786/0001-46;2023-12-31;3;136118;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.345.998/0001-50;2023-12-31;11;137722;TC S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.50;2.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.345.998/0001-50;2023-12-31;11;137722;TC S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.25;4.25;0.00;1000000.00;1000000.00;0.00;0.00;0.00;0.00;0.00
26.345.998/0001-50;2023-12-31;11;137722;TC S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.33;3.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.345.998/0001-50;2023-12-31;11;137722;TC S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.17;5.17;0.00;1000000.00;1000000.00;0.00;0.00;0.00;0.00;0.00
26.345.998/0001-50;2023-12-31;11;137722;TC S.A.;2021-01-01;2021-12-31;Conselho de Administração;5.58;2.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.345.998/0001-50;2023-12-31;11;137722;TC S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.67;4.67;0.00;2500000.00;1220066.00;0.00;0.00;0.00;0.00;0.00
26.345.998/0001-50;2023-12-31;11;137722;TC S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;1.67;0.00;10033.00;10033.00;10033.00;0.00;0.00;0.00;0.00
26.462.693/0001-28;2023-12-31;4;136129;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2020-01-01;2020-12-31;Conselho de Administração;6.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.462.693/0001-28;2023-12-31;4;136129;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;5.00;5.00;0.00;0.00;0.00;1899558.39;0.00;0.00;0.00;0.00
26.462.693/0001-28;2023-12-31;4;136129;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;6.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.462.693/0001-28;2023-12-31;4;136129;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;5.00;5.00;0.00;0.00;0.00;1789943.92;0.00;0.00;0.00;0.00
26.462.693/0001-28;2023-12-31;4;136129;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;6.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.462.693/0001-28;2023-12-31;4;136129;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.00;4.17;0.00;0.00;0.00;2544124.00;0.00;0.00;0.00;0.00
26.462.693/0001-28;2023-12-31;4;136129;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;6.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.462.693/0001-28;2023-12-31;4;136129;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;6.00;4.67;0.00;0.00;0.00;4021860.00;0.00;0.00;0.00;0.00
26.659.061/0001-59;2023-12-31;12;137861;MPM CORPÓREOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;6.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.659.061/0001-59;2023-12-31;12;137861;MPM CORPÓREOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;6.00;6.00;5737542.60;9562570.99;7650056.79;0.00;0.00;0.00;0.00;0.00
26.659.061/0001-59;2023-12-31;12;137861;MPM CORPÓREOS S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.659.061/0001-59;2023-12-31;12;137861;MPM CORPÓREOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;6.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.659.061/0001-59;2023-12-31;12;137861;MPM CORPÓREOS S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.659.061/0001-59;2023-12-31;12;137861;MPM CORPÓREOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;6.67;6.67;4713700.86;11784252.15;6284934.48;3341885.50;0.00;0.00;0.00;0.00
26.659.061/0001-59;2023-12-31;12;137861;MPM CORPÓREOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.659.061/0001-59;2023-12-31;12;137861;MPM CORPÓREOS S.A.;2021-01-01;2021-12-31;Conselho Fiscal;2.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.659.061/0001-59;2023-12-31;12;137861;MPM CORPÓREOS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;6.50;6.50;4153473.70;5504036.10;4828754.90;4720146.73;0.00;0.00;0.00;0.00
26.659.061/0001-59;2023-12-31;12;137861;MPM CORPÓREOS S.A.;2020-01-01;2020-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.659.061/0001-59;2023-12-31;12;137861;MPM CORPÓREOS S.A.;2020-01-01;2020-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.659.061/0001-59;2023-12-31;12;137861;MPM CORPÓREOS S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;2.17;2.17;647217.00;1618042.50;862956.00;782662.96;0.00;0.00;0.00;0.00
27.093.558/0001-15;2023-12-31;9;138941;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;2023-01-01;2023-12-31;Conselho de Administração;8.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
27.093.558/0001-15;2023-12-31;9;138941;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
27.093.558/0001-15;2023-12-31;9;138941;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;7422920.00;0.00
27.093.558/0001-15;2023-12-31;9;138941;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;2022-01-01;2022-12-31;Conselho de Administração;8.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
27.093.558/0001-15;2023-12-31;9;138941;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
27.093.558/0001-15;2023-12-31;9;138941;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;6.42;6.42;0.00;0.00;446274.00;446274.00;0.00;0.00;4700712.00;4700712.00
27.093.558/0001-15;2023-12-31;9;138941;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;2021-01-01;2021-12-31;Conselho de Administração;8.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
27.093.558/0001-15;2023-12-31;9;138941;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
27.093.558/0001-15;2023-12-31;9;138941;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;6.67;6.67;0.00;0.00;940967.00;940967.00;0.00;0.00;3199000.00;3199000.00
27.093.558/0001-15;2023-12-31;9;138941;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;2020-01-01;2020-12-31;Conselho de Administração;8.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
27.093.558/0001-15;2023-12-31;9;138941;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
27.093.558/0001-15;2023-12-31;9;138941;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;6.00;6.00;0.00;0.00;1169307.00;1169307.00;0.00;0.00;1807492.00;1807492.00
27.743.642/0001-37;2023-12-31;4;132766;CONSTRUTORA METROCASA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
27.743.642/0001-37;2023-12-31;4;132766;CONSTRUTORA METROCASA S.A.;2023-01-01;2023-12-31;Conselho de Administração;1.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
27.743.642/0001-37;2023-12-31;4;132766;CONSTRUTORA METROCASA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
27.743.642/0001-37;2023-12-31;4;132766;CONSTRUTORA METROCASA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
27.743.642/0001-37;2023-12-31;4;132766;CONSTRUTORA METROCASA S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.127.603/0001-78;2023-12-31;15;136663;BANESTES S.A. - BCO EST ESPIRITO SANTO;2020-01-01;2020-12-31;Conselho de Administração;9.00;8.75;0.00;0.00;0.00;0.00;23472.40;23472.40;23472.40;205383.50
28.127.603/0001-78;2023-12-31;15;136663;BANESTES S.A. - BCO EST ESPIRITO SANTO;2020-01-01;2020-12-31;Conselho Fiscal;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.127.603/0001-78;2023-12-31;15;136663;BANESTES S.A. - BCO EST ESPIRITO SANTO;2020-01-01;2020-12-31;Diretoria Estatutária;8.00;8.00;0.00;0.00;0.00;0.00;57311.33;57311.33;57311.33;458490.64
28.127.603/0001-78;2023-12-31;15;136663;BANESTES S.A. - BCO EST ESPIRITO SANTO;2021-01-01;2021-12-31;Conselho de Administração;7.00;6.83;0.00;0.00;0.00;0.00;19862.72;19862.72;19862.72;135662.38
28.127.603/0001-78;2023-12-31;15;136663;BANESTES S.A. - BCO EST ESPIRITO SANTO;2021-01-01;2021-12-31;Conselho Fiscal;6.00;5.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.127.603/0001-78;2023-12-31;15;136663;BANESTES S.A. - BCO EST ESPIRITO SANTO;2021-01-01;2021-12-31;Diretoria Estatutária;8.00;7.75;0.00;0.00;0.00;0.00;58327.71;58327.71;58327.71;452039.75
28.127.603/0001-78;2023-12-31;15;136663;BANESTES S.A. - BCO EST ESPIRITO SANTO;2022-01-01;2022-12-31;Conselho Fiscal;5.00;4.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.127.603/0001-78;2023-12-31;15;136663;BANESTES S.A. - BCO EST ESPIRITO SANTO;2022-01-01;2022-12-31;Conselho de Administração;9.00;9.00;0.00;0.00;0.00;0.00;4608.82;17797.99;17797.99;102195.61
28.127.603/0001-78;2023-12-31;15;136663;BANESTES S.A. - BCO EST ESPIRITO SANTO;2022-01-01;2022-12-31;Diretoria Estatutária;8.00;7.67;0.00;0.00;0.00;0.00;17090.68;66026.54;66026.54;501663.10
28.127.603/0001-78;2023-12-31;15;136663;BANESTES S.A. - BCO EST ESPIRITO SANTO;2023-01-01;2023-12-31;Conselho de Administração;9.00;9.00;0.00;0.00;0.00;0.00;11945.53;11945.53;11945.53;107509.78
28.127.603/0001-78;2023-12-31;15;136663;BANESTES S.A. - BCO EST ESPIRITO SANTO;2023-01-01;2023-12-31;Diretoria Estatutária;8.00;8.00;0.00;0.00;0.00;0.00;68806.99;68806.99;68806.99;550455.89
28.127.603/0001-78;2023-12-31;15;136663;BANESTES S.A. - BCO EST ESPIRITO SANTO;2023-01-01;2023-12-31;Conselho Fiscal;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.152.650/0001-71;2023-12-31;3;134201;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.152.650/0001-71;2023-12-31;3;134201;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;7.00;6.00;434354.00;1303063.00;868709.00;0.00;0.00;0.00;0.00;0.00
28.152.650/0001-71;2023-12-31;3;134201;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.152.650/0001-71;2023-12-31;3;134201;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;7.00;6.00;403275.00;1209825.00;806550.00;967000.00;0.00;0.00;0.00;0.00
28.152.650/0001-71;2023-12-31;3;134201;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.152.650/0001-71;2023-12-31;3;134201;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;7.00;6.00;323267.00;969800.00;646533.00;753609.00;0.00;0.00;0.00;0.00
28.152.650/0001-71;2023-12-31;3;134201;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;2020-01-01;2020-12-31;Conselho de Administração;7.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.152.650/0001-71;2023-12-31;3;134201;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;6.00;6.00;313167.00;1252668.00;626334.00;960500.00;0.00;0.00;0.00;0.00
28.195.667/0001-06;2023-12-31;16;137178;BCO ABC BRASIL S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.195.667/0001-06;2023-12-31;16;137178;BCO ABC BRASIL S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;35.00;35.00;0.00;1000000.00;1000000.00;0.00;0.00;27417605.29;10804979.76;0.00
28.195.667/0001-06;2023-12-31;16;137178;BCO ABC BRASIL S.A.;2023-01-01;2023-12-31;Conselho Fiscal;6.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.195.667/0001-06;2023-12-31;16;137178;BCO ABC BRASIL S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.195.667/0001-06;2023-12-31;16;137178;BCO ABC BRASIL S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;26.00;26.00;0.00;1248338.54;1248338.54;1248338.54;0.00;85377752.63;85377752.63;13674786.19
28.195.667/0001-06;2023-12-31;16;137178;BCO ABC BRASIL S.A.;2022-01-01;2022-12-31;Conselho Fiscal;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.195.667/0001-06;2023-12-31;16;137178;BCO ABC BRASIL S.A.;2021-01-01;2021-12-31;Conselho de Administração;6.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.195.667/0001-06;2023-12-31;16;137178;BCO ABC BRASIL S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;26.00;26.00;0.00;335379.82;335379.82;335379.82;0.00;77812143.24;77812143.24;14055408.58
28.195.667/0001-06;2023-12-31;16;137178;BCO ABC BRASIL S.A.;2021-01-01;2021-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.195.667/0001-06;2023-12-31;16;137178;BCO ABC BRASIL S.A.;2020-01-01;2020-12-31;Conselho de Administração;5.00;5.00;0.00;654967.13;654967.13;0.00;0.00;0.00;0.00;0.00
28.195.667/0001-06;2023-12-31;16;137178;BCO ABC BRASIL S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;28.00;28.00;0.00;957462.32;957462.32;0.00;0.00;12378986.27;12378986.27;6206090.21
28.195.667/0001-06;2023-12-31;16;137178;BCO ABC BRASIL S.A.;2020-01-01;2020-12-31;Conselho Fiscal;3.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.594.234/0001-23;2023-12-31;9;137267;AUREN ENERGIA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.75;3.00;4641725.51;11356761.16;9897069.31;0.00;310960.38;5735687.68;3823791.79;0.00
28.594.234/0001-23;2023-12-31;9;137267;AUREN ENERGIA S.A.;2022-01-01;2022-12-31;Conselho de Administração;6.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.594.234/0001-23;2023-12-31;9;137267;AUREN ENERGIA S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.594.234/0001-23;2023-12-31;9;137267;AUREN ENERGIA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;3.75;5241244.48;12291766.55;10482488.96;0.00;485157.62;9765262.91;6510175.27;0.00
28.594.234/0001-23;2023-12-31;9;137267;AUREN ENERGIA S.A.;2021-01-01;2021-12-31;Conselho de Administração;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.594.234/0001-23;2023-12-31;9;137267;AUREN ENERGIA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;2.17;1.00;73140.42;976424.61;582861.00;0.00;0.00;0.00;0.00;0.00
28.594.234/0001-23;2023-12-31;9;137267;AUREN ENERGIA S.A.;2020-01-01;2020-12-31;Conselho de Administração;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.594.234/0001-23;2023-12-31;9;137267;AUREN ENERGIA S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;1.00;65724.35;877420.07;584946.72;0.00;0.00;0.00;0.00;0.00
29.780.061/0001-09;2023-12-31;10;137931;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;0.00;8662000.00;8662000.00;0.00;0.00;0.00;0.00;0.00
29.780.061/0001-09;2023-12-31;10;137931;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;2022-01-01;2022-12-31;Conselho de Administração;9.67;9.67;0.00;2800000.00;975250.00;0.00;0.00;0.00;0.00;0.00
29.780.061/0001-09;2023-12-31;10;137931;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;0.00;7150000.00;2338868.00;0.00;0.00;0.00;0.00;0.00
29.780.061/0001-09;2023-12-31;10;137931;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;2021-01-01;2021-12-31;Conselho de Administração;8.33;8.33;0.00;2300000.00;3956537.00;0.00;0.00;0.00;0.00;0.00
29.780.061/0001-09;2023-12-31;10;137931;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;3.00;0.00;5250000.00;6935275.00;0.00;0.00;0.00;0.00;0.00
29.780.061/0001-09;2023-12-31;10;137931;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;2020-01-01;2020-12-31;Conselho de Administração;8.08;8.08;0.00;2754301.00;914442.00;0.00;0.00;0.00;0.00;0.00
29.780.061/0001-09;2023-12-31;10;137931;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;3.00;3.00;0.00;6891379.00;3205585.92;0.00;0.00;0.00;0.00;0.00
29.950.060/0001-57;2023-12-31;4;137893;NORTEC QUÍMICA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;0.00;331246.96;165623.48;19544.02
29.950.060/0001-57;2023-12-31;4;137893;NORTEC QUÍMICA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;0.00;287245.92;143622.96;176563.29
29.950.060/0001-57;2023-12-31;4;137893;NORTEC QUÍMICA S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;3.00;3.00;0.00;0.00;0.00;0.00;0.00;225815.46;112907.73;80277.74
29.980.141/0001-08;2023-12-31;7;137329;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;2023-01-01;2023-12-31;Conselho de Administração;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
29.980.141/0001-08;2023-12-31;7;137329;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;7.00;7.00;0.00;40000000.00;40000000.00;0.00;0.00;0.00;0.00;0.00
29.980.141/0001-08;2023-12-31;7;137329;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;2023-01-01;2023-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.213.493/0001-09;2023-12-31;4;135143;TEGRA INCORPORADORA S.A.;2021-01-01;2021-12-31;Conselho de Administração;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.213.493/0001-09;2023-12-31;4;135143;TEGRA INCORPORADORA S.A.;2021-01-01;2021-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.213.493/0001-09;2023-12-31;4;135143;TEGRA INCORPORADORA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;7.00;7.00;3984263.00;7399346.00;5691805.00;5780980.00;0.00;0.00;0.00;0.00
30.213.493/0001-09;2023-12-31;4;135143;TEGRA INCORPORADORA S.A.;2022-01-01;2022-12-31;Conselho de Administração;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.213.493/0001-09;2023-12-31;4;135143;TEGRA INCORPORADORA S.A.;2022-01-01;2022-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.213.493/0001-09;2023-12-31;4;135143;TEGRA INCORPORADORA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;7.00;7.00;4202438.00;7698796.00;6003483.00;5043945.00;0.00;0.00;0.00;0.00
30.213.493/0001-09;2023-12-31;4;135143;TEGRA INCORPORADORA S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.213.493/0001-09;2023-12-31;4;135143;TEGRA INCORPORADORA S.A.;2023-01-01;2023-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.213.493/0001-09;2023-12-31;4;135143;TEGRA INCORPORADORA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;7.00;7.00;4514039.00;8709787.00;6448628.00;0.00;0.00;0.00;0.00;0.00
30.540.991/0001-66;2023-12-31;4;136008;HAGA S.A. INDUSTRIA E COMERCIO;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.540.991/0001-66;2023-12-31;4;136008;HAGA S.A. INDUSTRIA E COMERCIO;2022-01-01;2022-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.723.886/0001-62;2023-12-31;3;128855;BANCO MODAL S.A.;2023-01-01;2023-12-31;Conselho de Administração;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.723.886/0001-62;2023-12-31;3;128855;BANCO MODAL S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
30.723.886/0001-62;2023-12-31;3;128855;BANCO MODAL S.A.;2023-01-01;2023-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.553.627/0001-01;2023-12-31;11;136766;MOBLY S.A.;2022-01-01;2022-12-31;Conselho de Administração;6.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
