CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Nome_Responsavel;Cargo_Responsavel
60.894.730/0001-05;2023-12-31;19;137617;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;Thiago da Fonseca Rodrigues;Diretor de Relações com Investidores
60.933.603/0001-78;2023-12-31;5;136998;CESP - CIA ENERGETICA DE SAO PAULO;Mario Antonio Bertoncini;Diretor Presidente/Relações com Investidores
61.022.042/0001-18;2023-12-31;5;137673;CONSTRUTORA ADOLPHO LINDENBERG S.A.;ADOLPHO LINDENBERG FILHO;Diretor de Relações com Investidores
61.065.298/0001-02;2023-12-31;3;134156;MANGELS INDUSTRIAL S.A.;Ivan Zanovello Ciruelos;Diretor Presidente
61.065.298/0001-02;2023-12-31;3;134156;MANGELS INDUSTRIAL S.A.;Fabiano Lobo de Moraes;Diretor de Relações com Investidores
61.065.298/0001-02;2023-12-31;3;134156;MANGELS INDUSTRIAL S.A.;Ivan Zanovello Ciruelos e Fabiano Lobo de Moraes;Diretor Presidente/Relações com Investidores
61.065.751/0001-80;2023-12-31;4;137803;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;Fernando Miziara de Mattos Cunha;Diretor Presidente/Relações com Investidores
61.079.117/0001-05;2023-12-31;15;137696;ALPARGATAS S.A.;André Corrêa Natal;Diretor de Relações com Investidores
61.079.117/0001-05;2023-12-31;15;137696;ALPARGATAS S.A.;Luiz Fernando Ziegler de Saint Edmond;Diretor Presidente
61.080.313/0001-91;2023-12-31;1;124818;COBRASMA S.A.;Luis Eulalio de Bueno Vidigal Filho;Diretor Presidente/Relações com Investidores
61.082.004/0001-50;2023-12-31;5;136114;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;Carlos Antonio Tilkian;Diretor Presidente/Relações com Investidores
61.088.894/0001-08;2023-12-31;5;135748;CAMBUCI S.A.;Roberto Estefano;Diretor de Relações com Investidores
61.092.037/0001-81;2023-12-31;9;137774;ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL;Paulo Roberto de Oliveira Andrade;Diretor Presidente
61.092.037/0001-81;2023-12-31;9;137774;ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL;Vítor Manuel Cavalcanti Mallmann;Diretor de Relações com Investidores
61.156.113/0001-75;2023-12-31;10;137505;IOCHPE MAXION S.A.;Marcos Sergio de Oliveira;Diretor Presidente/Relações com Investidores
61.156.931/0001-78;2023-12-31;2;129749;SIDERURGICA J. L. ALIPERTI S.A.;Lincoln Nagatsugu Matsunaga;Diretor de Relações com Investidores
61.186.680/0001-74;2023-12-31;15;136646;BANCO BMG S/A;Flávio Pentagna Guimarães Neto;Diretor de Relações com Investidores
61.186.680/0001-74;2023-12-31;15;136646;BANCO BMG S/A;Luis Felix Cardamone Neto;Diretor Presidente
61.189.288/0001-89;2023-12-31;21;138004;MARISA LOJAS S.A.;Andrea Maria Meirelles de Menezes;Diretor Presidente
61.189.288/0001-89;2023-12-31;21;138004;MARISA LOJAS S.A.;Roberta Ribeiro Leal;Diretor de Relações com Investidores
61.190.096/0001-92;2023-12-31;13;135902;EUROFARMA LABORATÓRIOS S.A.;Alexandre Mendes Palhares;Diretor de Relações com Investidores
61.190.096/0001-92;2023-12-31;13;135902;EUROFARMA LABORATÓRIOS S.A.;Marco Billi;Diretor Presidente
61.351.532/0001-68;2023-12-31;13;137928;AZEVEDO E TRAVASSOS S.A.;Bernardo Negredo Mendonça de Araújo;Diretor de Relações com Investidores
61.351.532/0001-68;2023-12-31;13;137928;AZEVEDO E TRAVASSOS S.A.;Ivan de Carvalho Júnior;Diretor Presidente
61.374.161/0001-30;2023-12-31;3;131057;BAUMER S.A.;Monica Salvari Baumer;Diretor de Relações com Investidores
61.409.892/0001-73;2023-12-31;4;136682;COMPANHIA BRASILEIRA DE ALUMÍNIO;Luciano Francisco Alves;Diretor Presidente
61.409.892/0001-73;2023-12-31;4;136682;COMPANHIA BRASILEIRA DE ALUMÍNIO;Camila Abel Correia Da Silva;Diretor de Relações com Investidores
61.486.650/0001-83;2023-12-31;19;136991;DIAGNOSTICOS DA AMERICA S.A.;Pedro de Godoy Bueno;Diretor Presidente
61.486.650/0001-83;2023-12-31;19;136991;DIAGNOSTICOS DA AMERICA S.A.;Glauco Desiderio;Diretor de Relações com Investidores
61.486.650/0001-83;2023-12-31;19;136991;DIAGNOSTICOS DA AMERICA S.A.;Lício Tavares Ângelo Cintra;Diretor Presidente
61.486.650/0001-83;2023-12-31;19;136991;DIAGNOSTICOS DA AMERICA S.A.;André Covre;Diretor de Relações com Investidores
61.532.644/0001-15;2023-12-31;6;137667;ITAÚSA S.A.;Alfredo Egydio Setubal;Diretor Presidente/Relações com Investidores
61.584.140/0001-49;2023-12-31;3;137086;REDE ENERGIA PARTICIPAÇÕES S.A.;Ricardo Perez Botelho;Diretor Presidente
61.584.140/0001-49;2023-12-31;3;137086;REDE ENERGIA PARTICIPAÇÕES S.A.;Maurício Perez Botelho;Diretor de Relações com Investidores
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;Eugênio De Zagottis;Diretor de Relações com Investidores
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;Marcilio D'Amico Pousada;Diretor Presidente
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;Flavio de Moraes Correia;Diretor de Relações com Investidores
61.695.227/0001-93;2023-12-31;10;137244;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Max Xavier Lins;Diretor Presidente
61.695.227/0001-93;2023-12-31;10;137244;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Raffaele Enrico Grandi;Diretor de Relações com Investidores
61.695.227/0001-93;2023-12-31;10;137244;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Francesco Tutoli;Diretor de Relações com Investidores
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;Felipe Ferreira Guimarães Figueiredo;Diretor Presidente
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;Paulo Roberto Belem Junior;Diretor de Relações com Investidores
62.002.886/0001-60;2023-12-31;10;137895;SAO PAULO TURISMO S.A.;GUSTAVO GARCIA PIRES;Diretor Presidente
62.002.886/0001-60;2023-12-31;10;137895;SAO PAULO TURISMO S.A.;RODRIGO KLUSKA ROSA;Diretor de Relações com Investidores
62.002.886/0001-60;2023-12-31;10;137895;SAO PAULO TURISMO S.A.;GUSTAVO GARCIA PIRES;Diretor Presidente
62.002.886/0001-60;2023-12-31;10;137895;SAO PAULO TURISMO S.A.;RODRIGO KLUSKA ROSA;Diretor de Relações com Investidores
62.070.362/0001-06;2023-12-31;7;135617;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;Paulo Menezes Figueiredo;Diretor de Relações com Investidores
62.144.175/0001-20;2023-12-31;33;136647;BCO PINE S.A;Rodrigo Esteves Pinheiro;Diretor Presidente
62.144.175/0001-20;2023-12-31;33;136647;BCO PINE S.A;Noberto Nogueira Pinheiro Jr;Diretor de Relações com Investidores
62.232.889/0001-90;2023-12-31;3;133524;BCO DAYCOVAL S.A.;Paulo Augusto Luz Ferreira Saba;Diretor de Relações com Investidores
62.232.889/0001-90;2023-12-31;3;133524;BCO DAYCOVAL S.A.;Morris Dayan;Diretor Presidente
62.258.884/0001-36;2023-12-31;5;137829;INTERCEMENT BRASIL S.A.;Lívio Hagime Kuze;Diretor Presidente
62.258.884/0001-36;2023-12-31;5;137829;INTERCEMENT BRASIL S.A.;Armando Sérgio Antunes da Silva;Diretor de Relações com Investidores
62.307.848/0001-15;2023-12-31;9;137951;BANCO RCI BRASIL S.A.;Cezar Augusto Janikian;Diretor de Relações com Investidores
62.307.848/0001-15;2023-12-31;9;137951;BANCO RCI BRASIL S.A.;José Luis Medina Del Río;Diretor Presidente
62.984.091/0001-02;2023-12-31;11;137707;CRUZEIRO DO SUL EDUCACIONAL S.A.;Fabio Marcel Fossen;Diretor Presidente
62.984.091/0001-02;2023-12-31;11;137707;CRUZEIRO DO SUL EDUCACIONAL S.A.;Luís Felipe Bresaola;Diretor de Relações com Investidores
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Luciano Maggi Quartiero;Diretor Presidente
64.904.295/0001-03;2023-02-28;6;128875;CAMIL ALIMENTOS S.A.;Flávio Jardim Vargas;Diretor de Relações com Investidores
65.654.303/0001-73;2023-12-31;4;136080;DIBENS LEASING S.A. - ARREND.MERCANTIL;Daniel Nascimento Goretti;Diretor Presidente
65.654.303/0001-73;2023-12-31;4;136080;DIBENS LEASING S.A. - ARREND.MERCANTIL;Renato Lulia Jacob;Diretor de Relações com Investidores
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Carlos Bianconi;Diretor Presidente
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Fabiano Valese;Diretor de Relações com Investidores
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;Ricardo Piccinini da Carvalhinha;Diretor Presidente/Relações com Investidores
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;Fernando Galletti de Queiroz;Diretor Presidente
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;Edison Ticle de Andrade Melo e Souza Filho;Diretor de Relações com Investidores
68.400.225/0001-79;2023-06-30;4;130053;CLARANET TECHNOLOGY S.A.;Edivaldo Soares Rocha;Diretor Presidente
68.400.225/0001-79;2023-06-30;4;130053;CLARANET TECHNOLOGY S.A.;Richemn Mourad;Diretor de Relações com Investidores
71.208.516/0001-74;2023-12-31;5;135508;ALGAR TELECOM S/A;Tulio Toledo Abi-Saber;Diretor de Relações com Investidores
71.208.516/0001-74;2023-12-31;5;135508;ALGAR TELECOM S/A;Jean Carlos Borges;Diretor Presidente
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;Luiz Mauricio de Garcia Paula;Diretor de Relações com Investidores
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;Rodrigo Osmo;Diretor Presidente
71.673.990/0001-77;2023-12-31;3;133746;NATURA COSMETICOS S.A.;João Paulo Brotto Gonçalves Ferreira;Diretor Presidente/Relações com Investidores
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Miguel Maia Mickelberg;Diretor de Relações com Investidores
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Efraim Schmuel Horn;Diretor Presidente
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Raphael Abba Horn;Diretor Presidente
73.903.718/0001-61;2023-12-31;1;127475;SNB PARTICIPACOES SA;Jaimes Bento de Almeida Junior;Diretor de Relações com Investidores
73.903.718/0001-61;2023-12-31;1;127475;SNB PARTICIPACOES SA;Jaimes Bento de Almeida Junior;Diretor Presidente
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;Stéphane Maquaire;Diretor Presidente
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;Eric Alexandre Alencar;Diretor de Relações com Investidores
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Cláudio José Zattar;Diretor Presidente
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Carlos Augusto Moreira;Diretor de Relações com Investidores
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;Daniel Pimentel Slaviero;Diretor Presidente
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;Adriano Rudek de Moura;Diretor de Relações com Investidores
76.484.013/0001-45;2023-12-31;13;137663;CIA SANEAMENTO DO PARANA - SANEPAR;CLAUDIO STABILE;Diretor Presidente
76.484.013/0001-45;2023-12-31;13;137663;CIA SANEAMENTO DO PARANA - SANEPAR;ABEL DEMETRIO;Diretor de Relações com Investidores
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Rodrigo Modesto de Abreu;Diretor Presidente
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Cristiane Barretto Sales;Diretor de Relações com Investidores
76.627.504/0001-06;2023-12-31;14;137778;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;MANACESAR LOPES DOS SANTOS;Diretor de Relações com Investidores
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;Alexandre Maeoka;Diretor Presidente
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;André Lissner;Diretor de Relações com Investidores
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;Carlênio Bezerra Castelo Branco;Diretor Presidente
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;Alencar Berwanger;Diretor de Relações com Investidores
81.106.957/0001-19;2023-12-31;2;130562;DESCARBONIZE SOLUÇÕES S.A.;Antonio Nuno Henriques Cardoso Verças;Diretor Presidente
81.106.957/0001-19;2023-12-31;2;130562;DESCARBONIZE SOLUÇÕES S.A.;Thiago Sampaio de Athayde;Diretor de Relações com Investidores
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;Hélio Bruck Rotenberg;Diretor Presidente
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;Caio Gonçalves de Moraes;Diretor de Relações com Investidores
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;Edenilson Dorigoni;Diretor Presidente
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;Emílio Bruno Bastos;Diretor de Relações com Investidores
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Jaimes Bento de Almeida Junior;Diretor Presidente
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Lucas Esteves Medola;Diretor de Relações com Investidores
82.508.433/0001-17;2023-12-31;6;135666;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Laudelino de Bastos e Silva;Diretor Presidente
82.508.433/0001-17;2023-12-31;6;135666;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Edson Moritz;Diretor de Relações com Investidores
82.636.986/0001-55;2023-12-31;9;135685;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;FABIANE PAULA ESVICERO;Diretor Presidente/Relações com Investidores
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;Armando Cesar Hess de Souza;Diretor Presidente
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;Hélio Lippert da Silva;Diretor de Relações com Investidores
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;Cacidio Girardi;Diretor Presidente/Relações com Investidores
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Altair Angelo Silvestri;Diretor Presidente
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Rafael Boeing;Diretor de Relações com Investidores
82.982.075/0001-80;2023-12-31;2;130627;TEXTIL RENAUXVIEW S.A.;Márcio Luiz Bertoldi;Diretor de Relações com Investidores
82.982.075/0001-80;2023-12-31;2;130627;TEXTIL RENAUXVIEW S.A.;Armando Cesar Hess de Souza;Diretor Presidente
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;Rosangela Sutil de Oliveira;Diretor de Relações com Investidores
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;John Shojiro Suzuki;Diretor Presidente
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;Julio Cesar Pungan;Diretor de Relações com Investidores
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;Tarcisio Estefano Rosa;Diretor Presidente
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;Harry Schmelzer Jr.;Diretor Presidente
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;André Menegueti Salgueiro;Diretor de Relações com Investidores
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;Alberto Yoshikazu Kuba;Diretor Presidente
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;Fernando Cestari de Rizzo;Diretor Presidente
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;Fernando Cestari de Rizzo;Diretor de Relações com Investidores
84.683.408/0001-03;2023-12-31;3;135674;DOHLER S.A.;Cesar Pereira Döhler;Diretor de Relações com Investidores
84.683.408/0001-03;2023-12-31;3;135674;DOHLER S.A.;José Mário Gomes Ribeiro;Diretor Presidente
84.683.671/0001-94;2023-12-31;4;133542;WETZEL S.A.;André Luís Wetzel da Silva;Diretor de Relações com Investidores
84.683.671/0001-94;2023-12-31;4;133542;WETZEL S.A.;Rodrigo Moretti Ramalho Câmara;Diretor Presidente
84.684.455/0001-63;2023-12-31;6;136134;TIGRE S.A. PARTICIPAÇÕES;Otto Rudolf Becker Von Sothen;Diretor Presidente
84.684.455/0001-63;2023-12-31;6;136134;TIGRE S.A. PARTICIPAÇÕES;Vivianne Cunha Valente;Diretor de Relações com Investidores
84.693.183/0001-68;2023-12-31;4;135472;SCHULZ S.A.;OVANDI ROSENSTOCK;Diretor Presidente/Relações com Investidores
84.693.183/0001-68;2023-12-31;4;135472;SCHULZ S.A.;OVANDI ROSENSTOCK;Diretor Presidente
84.693.183/0001-68;2023-12-31;4;135472;SCHULZ S.A.;OVANDI ROSENSTOCK;Diretor de Relações com Investidores
85.041.333/0001-11;2023-12-31;3;128576;PORTO PONTA DO FELIX S/A;GILBERTO BIRKHAN;Diretor Presidente
85.041.333/0001-11;2023-12-31;3;128576;PORTO PONTA DO FELIX S/A;DIRCEU CORREA SOBRINHO;Diretor de Relações com Investidores
85.778.074/0001-06;2023-12-31;7;136049;METALURGICA RIOSULENSE S.A.;LUIS ANTONIO STRAMOSK;Diretor Presidente
85.778.074/0001-06;2023-12-31;7;136049;METALURGICA RIOSULENSE S.A.;ORNELIO GUILMAR KLEBER;Diretor de Relações com Investidores
86.375.425/0001-09;2023-12-31;3;136655;METISA METALURGICA TIMBOENSE S.A.;Edvaldo Angelo;Diretor Presidente
86.375.425/0001-09;2023-12-31;3;136655;METISA METALURGICA TIMBOENSE S.A.;Wilson Harrison Jacobsen;Diretor de Relações com Investidores
86.550.951/0001-50;2023-12-31;9;134528;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;MARCOS KASSARDJIAN;Diretor Presidente/Relações com Investidores
87.043.832/0001-73;2023-12-31;6;136999;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Marcos Eduardo Faraco Wahrhafig;Diretor Presidente
87.043.832/0001-73;2023-12-31;6;136999;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Rafael Dorneles Japur;Diretor de Relações com Investidores
87.456.562/0001-22;2023-12-31;2;136062;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Augusto Lauro de Oliveira Junior;Diretor de Relações com Investidores
87.762.563/0001-03;2023-12-31;7;137839;CIA HABITASUL DE PARTICIPACOES;Sergio Luiz Cotrim Ribas;Diretor Presidente
87.762.563/0001-03;2023-12-31;7;137839;CIA HABITASUL DE PARTICIPACOES;Odivan Carlos Cargnin;Diretor de Relações com Investidores
87.870.952/0001-44;2023-12-31;4;135560;BORRACHAS VIPAL S.A.;Renan Batista Patrício Lima;Diretor Presidente
87.870.952/0001-44;2023-12-31;4;135560;BORRACHAS VIPAL S.A.;Caio Castro de Miranda;Diretor de Relações com Investidores
88.610.126/0001-29;2023-12-31;7;136794;FRAS-LE S.A.;Sérgio Lisbão Moreira de Carvalho;Diretor Presidente
88.610.126/0001-29;2023-12-31;7;136794;FRAS-LE S.A.;Hemerson Fernando de Souza;Diretor de Relações com Investidores
88.610.191/0001-54;2023-12-31;4;139048;MUNDIAL S.A. - PRODUTOS DE CONSUMO;Marcelo Fagondes de Freitas;Diretor de Relações com Investidores
88.611.835/0001-29;2023-12-31;15;136048;MARCOPOLO S.A.;JOSE ANTONIO VALIATI;Diretor de Relações com Investidores
88.611.835/0001-29;2023-12-31;15;136048;MARCOPOLO S.A.;JAMES EDUARDO BELLINI;Diretor Presidente
88.613.658/0001-10;2023-06-30;13;132743;PETTENATI S.A. INDUSTRIA TEXTIL;OTAVIO RICARDO PETTENATI;Diretor Presidente/Relações com Investidores
89.086.144/0001-16;2023-12-31;7;138534;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;Paulo Prignolato;Diretor de Relações com Investidores
89.086.144/0001-16;2023-12-31;7;138534;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;Daniel Raul Randon;Diretor Presidente
89.096.457/0001-55;2023-12-31;15;137386;SLC AGRICOLA S.A.;Ivo Marcon Brum;Diretor de Relações com Investidores
89.096.457/0001-55;2023-12-31;15;137386;SLC AGRICOLA S.A.;Aurelio Pavinato;Diretor Presidente
89.463.822/0001-12;2023-12-31;27;137874;LUPATECH S.A;Rafael Gorenstein;Diretor Presidente/Relações com Investidores
89.637.490/0001-45;2023-12-31;15;137486;KLABIN S.A.;Cristiano Cardoso Teixeira;Diretor Presidente
89.637.490/0001-45;2023-12-31;15;137486;KLABIN S.A.;Marcos Paulo Conde Ivo;Diretor de Relações com Investidores
89.723.993/0001-33;2023-12-31;2;128392;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;SERGIO MATTOS;Diretor de Relações com Investidores
89.850.341/0001-60;2023-12-31;11;136875;GRENDENE S.A.;Rudimar Dall'Onder;Diretor Presidente
89.850.341/0001-60;2023-12-31;11;136875;GRENDENE S.A.;Alceu Demartini de Albuquerque;Diretor de Relações com Investidores
90.076.886/0001-40;2023-12-31;4;138919;MINUPAR PARTICIPACOES S.A.;Tiago Silveira do Pinho;Diretor Presidente
90.076.886/0001-40;2023-12-31;4;138919;MINUPAR PARTICIPACOES S.A.;Fernando Ataide Silva Jorge;Diretor de Relações com Investidores
90.076.886/0001-40;2023-12-31;4;138919;MINUPAR PARTICIPACOES S.A.;Margareth Schacht Herrmann;Diretor Presidente
90.076.886/0001-40;2023-12-31;4;138919;MINUPAR PARTICIPACOES S.A.;Tiago Fonseca Siqueira;Diretor de Relações com Investidores
90.400.888/0001-42;2023-12-31;17;137940;BCO SANTANDER (BRASIL) S.A.;Mario Roberto Opice Leão;Diretor Presidente
90.400.888/0001-42;2023-12-31;17;137940;BCO SANTANDER (BRASIL) S.A.;Gustavo Alejo Viviani;Diretor de Relações com Investidores
90.441.460/0001-48;2023-12-31;4;137407;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Gustavo Dall Onder;Diretor Presidente
90.441.460/0001-48;2023-12-31;4;137407;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Guilherme Possebon de Oliveira;Diretor de Relações com Investidores
91.333.666/0001-17;2023-12-31;8;139739;RECRUSUL S.A.;Luiz Alcemar Baumart;Diretor de Relações com Investidores
91.333.666/0001-17;2023-12-31;8;139739;RECRUSUL S.A.;Ricardo Mottin Jr.;Diretor Presidente
91.669.747/0001-92;2023-12-31;2;128679;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;DENIS CESAR CORREIA;Diretor Presidente
91.669.747/0001-92;2023-12-31;2;128679;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Tharik Camocardi de Moura;Diretor de Relações com Investidores
91.983.056/0001-69;2023-12-31;17;136540;KEPLER WEBER S.A.;Paulo Geraldo Polezi;Diretor de Relações com Investidores
91.983.056/0001-69;2023-12-31;17;136540;KEPLER WEBER S.A.;Piero Abbondi;Diretor Presidente
91.983.056/0001-69;2023-12-31;17;136540;KEPLER WEBER S.A.;Bernardo Osborn Gomes Nogueira;Diretor Presidente
92.012.467/0001-70;2023-12-31;5;136606;GRAZZIOTIN S.A.;RENATA GRAZZIOTIN;Diretor Presidente/Relações com Investidores
92.660.570/0001-26;2023-12-31;4;138132;TREVISA INVESTIMENTOS S.A.;Jorge Lindemann;Diretor Presidente/Relações com Investidores
92.665.611/0001-77;2023-12-31;5;133204;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;JULIO RICARDO MOTTIN NETO;Diretor Presidente
92.665.611/0001-77;2023-12-31;5;133204;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;ANTÔNIO CARLOS TOCCHETTO NAPP;Diretor de Relações com Investidores
92.690.783/0001-09;2023-12-31;14;138036;METALURGICA GERDAU S.A.;Gustavo Werneck da Cunha;Diretor Presidente
92.690.783/0001-09;2023-12-31;14;138036;METALURGICA GERDAU S.A.;Rafael Dorneles Japur;Diretor de Relações com Investidores
92.693.019/0001-89;2023-12-31;5;137614;PANATLANTICA S.A.;José Antonio Silva Vargas;Diretor Presidente/Relações com Investidores
92.702.067/0001-96;2023-12-31;27;136674;BCO ESTADO DO RIO GRANDE DO SUL S.A.;Cláudio Coutinho Mendes;Diretor Presidente
92.702.067/0001-96;2023-12-31;27;136674;BCO ESTADO DO RIO GRANDE DO SUL S.A.;Marcus Vinícius Feijó Staffen;Diretor de Relações com Investidores
92.715.812/0001-31;2023-12-31;7;136661;CPFL TRANSMISSÃO S.A.;André Luiz Gomes da Silva;Diretor Presidente
92.715.812/0001-31;2023-12-31;7;136661;CPFL TRANSMISSÃO S.A.;Yuehui Pan;Diretor de Relações com Investidores
92.721.232/0001-57;2023-12-31;6;134014;BANRISUL ARMAZENS GERAIS SA;Agostinho Meirelles Martins Neto;Diretor Presidente
92.721.232/0001-57;2023-12-31;6;134014;BANRISUL ARMAZENS GERAIS SA;Ibanez Ferreira Filter;Diretor de Relações com Investidores
92.749.225/0001-63;2023-12-31;4;136932;HERCULES S.A. FABRICA DE TALHERES;Marcelo Fagondes de Freitas;Diretor de Relações com Investidores
92.754.738/0001-62;2023-12-31;9;136012;LOJAS RENNER S.A.;Fabio Adegas Faccio;Diretor Presidente
92.754.738/0001-62;2023-12-31;9;136012;LOJAS RENNER S.A.;Daniel Martins dos Santos;Diretor de Relações com Investidores
92.781.335/0001-02;2023-12-31;9;136801;TAURUS ARMAS S.A.;Salésio Nuhs;Diretor Presidente
92.781.335/0001-02;2023-12-31;9;136801;TAURUS ARMAS S.A.;Sergio Castilho Sgrillo Filho;Diretor de Relações com Investidores
92.791.243/0001-03;2023-12-31;7;137721;IRANI PAPEL E EMBALAGEM S.A.;Sérgio Luiz Cotrim Ribas;Diretor Presidente
92.791.243/0001-03;2023-12-31;7;137721;IRANI PAPEL E EMBALAGEM S.A.;Odivan Carlos Cargnin;Diretor de Relações com Investidores
92.802.784/0001-90;2023-12-31;11;135640;CIA RIOGRANDENSE DE SANEAMENTO;SAMANTA POPOW TAKIMI;Diretor Presidente
92.802.784/0001-90;2023-12-31;11;135640;CIA RIOGRANDENSE DE SANEAMENTO;DOUGLAS RONAN CASAGRANDE DA SILVA;Diretor de Relações com Investidores
93.828.986/0001-73;2023-12-31;2;137240;CEMEPE INVESTIMENTOS S.A.;SAMUEL PAPELBAUM;Diretor Presidente/Relações com Investidores
