CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Numero_Membros;Numero_Membros_Remunerados;Valor_Maior_Remuneracao;Valor_Menor_Remuneracao;Valor_Medio_Remuneracao;Observacao
33.042.730/0001-04;2023-12-31;9;137659;CIA SIDERURGICA NACIONAL;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;214320.00;214320.00;160889.00;
33.050.071/0001-58;2023-12-31;14;135754;AMPLA ENERGIA E SERVICOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;1.00;52000.00;52000.00;52000.00;
33.050.071/0001-58;2023-12-31;14;135754;AMPLA ENERGIA E SERVICOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;10.00;2.00;1412353.41;1245379.42;1328866.42;
33.050.071/0001-58;2023-12-31;14;135754;AMPLA ENERGIA E SERVICOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;1.00;43733.71;43733.71;43733.71;
33.050.071/0001-58;2023-12-31;14;135754;AMPLA ENERGIA E SERVICOS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;7.00;3.00;1569388.73;1084327.61;471364.78;
33.050.071/0001-58;2023-12-31;14;135754;AMPLA ENERGIA E SERVICOS S.A.;2020-01-01;2020-12-31;Conselho de Administração;5.00;5.00;47827.19;47827.19;47827.19;
33.050.071/0001-58;2023-12-31;14;135754;AMPLA ENERGIA E SERVICOS S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;9.00;6.00;2503766.81;26383.52;630481.13;
33.102.476/0001-92;2023-12-31;4;137041;MONTEIRO ARANHA S.A.;2022-01-01;2022-12-31;Conselho de Administração;6.00;6.00;1226359.84;80000.00;671205.79;. Média realizada utilizando-se o número de membros remunerados.. O membro que recebeu a maior remuneração exerceu suas funções durante os 12 meses do ano.
33.102.476/0001-92;2023-12-31;4;137041;MONTEIRO ARANHA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.75;3.75;1385872.59;1385872.59;1370678.98;. Média realizada utilizando-se o número de membros remunerados.. O membro que recebeu a maior remuneração exerceu suas funções durante os 12 meses do ano.
33.102.476/0001-92;2023-12-31;4;137041;MONTEIRO ARANHA S.A.;2021-01-01;2021-12-31;Conselho de Administração;6.00;6.00;1458662.75;144000.00;635480.48;. Média realizada utilizando-se o número de membros remunerados. O membro que recebeu a maior remuneração exerceu suas funções durante os 12 meses do ano
33.102.476/0001-92;2023-12-31;4;137041;MONTEIRO ARANHA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.00;4.00;2653260.54;1595789.81;2027927.52;. Média realizada utilizando-se o número de membros remunerados. O membro que recebeu a maior remuneração exerceu suas funções durante os 12 meses do ano
33.102.476/0001-92;2023-12-31;4;137041;MONTEIRO ARANHA S.A.;2020-01-01;2020-12-31;Conselho de Administração;6.00;6.00;1363275.78;144000.00;577121.65;. Média realizada utilizando-se o número de membros remunerados. O membro que recebeu a maior remuneração exerceu suas funções durante os 12 meses do ano
33.113.309/0001-47;2023-12-31;12;136868;VALID SOLUÇÕES S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;5.00;720000.00;240000.00;336000.00;
33.113.309/0001-47;2023-12-31;12;136868;VALID SOLUÇÕES S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;6294755.79;2598304.05;4202664.54;
33.113.309/0001-47;2023-12-31;12;136868;VALID SOLUÇÕES S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;1275.60;1275.60;1275.60;
33.113.309/0001-47;2023-12-31;12;136868;VALID SOLUÇÕES S.A.;2021-01-01;2021-12-31;Conselho de Administração;5.00;5.00;696553.00;222024.00;305458.00;
33.113.309/0001-47;2023-12-31;12;136868;VALID SOLUÇÕES S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.00;4.00;7436764.46;2008312.64;4772538.55;
33.113.309/0001-47;2023-12-31;12;136868;VALID SOLUÇÕES S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;132807.00;132807.00;132807.00;
33.113.309/0001-47;2023-12-31;12;136868;VALID SOLUÇÕES S.A.;2020-01-01;2020-12-31;Conselho de Administração;6.00;6.00;558228.00;186072.00;258766.21;
33.113.309/0001-47;2023-12-31;12;136868;VALID SOLUÇÕES S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;4.00;4.00;6436171.41;919169.01;1518340.06;
33.113.309/0001-47;2023-12-31;12;136868;VALID SOLUÇÕES S.A.;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;123024.00;123024.00;123024.00;
33.130.691/0001-05;2023-12-31;6;135829;WILSON SONS S.A.;2022-01-01;2022-12-31;Conselho de Administração;6.00;6.00;5198749.05;340567.21;1164454.49;Valores reconhecidos em regime de competência.
33.130.691/0001-05;2023-12-31;6;135829;WILSON SONS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;6332423.11;1129023.60;4424804.36;Valores reconhecidos em regime de competência.
33.130.691/0001-05;2023-12-31;6;135829;WILSON SONS S.A.;2021-01-01;2021-12-31;Conselho de Administração;4.83;4.08;5587657.12;84028.30;1477648.47;Valores reconhecidos em regime de competência.
33.130.691/0001-05;2023-12-31;6;135829;WILSON SONS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.58;3.58;9073487.99;551094.06;5613723.46;Valores reconhecidos em regime de competência.
33.200.049/0001-47;2023-12-31;1;127255;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Conselho de Administração;2.00;2.00;55965.00;52800.00;54382.50;A Empresa não possui Conselho Fiscal
33.200.049/0001-47;2023-12-31;1;127255;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;2.00;87060.00;77280.00;82170.00;
33.200.049/0001-47;2023-12-31;1;127255;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Conselho de Administração;2.00;2.00;55965.00;43200.00;49582.50;A Empresa não possui Conselho Fiscal
33.200.049/0001-47;2023-12-31;1;127255;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;2.00;11400.00;11400.00;11400.00;
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;4.00;4.00;561940.02;385690.13;363340.11;Inclui a  remuneração dos 5 membros.
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;6.00;6.00;3717671.73;1343006.85;1849542.54;Inclui a remuneração variável (Prêmio)
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;84059.76;84059.76;84059.76;Considera a remuneração dos 3 membros titulares
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;5.00;5.00;372029.76;287540.74;304438.54;Considera a remuneração dos 04 membros.
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;7.00;7.00;2794753.38;520338.43;1284989.39;Inclui a remuneração variável (Prêmio)
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;70925.38;70925.38;70925.38;Considera a remuneração dos 03 membros titulares.
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;2020-01-01;2020-12-31;Conselho de Administração;5.00;5.00;350353.37;273039.17;288039.17;Considera a remuneração de 05 membros.
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;7.00;7.00;2515362.69;379298.60;1141650.70;Inclui a remuneração variável (Prêmio)
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;67348.42;67348.42;67348.42;Considera a remuneração dos 03 membros titulares.
33.256.439/0001-39;2023-12-31;7;137601;ULTRAPAR PARTICIPACOES S.A.;2022-01-01;2022-12-31;Conselho de Administração;10.00;10.00;2100000.00;630000.00;1026783.38;O valor da menor remuneração não contempla membros que não permaneceram por 12 meses na função.
33.256.439/0001-39;2023-12-31;7;137601;ULTRAPAR PARTICIPACOES S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;6.25;6.25;17700487.60;6317379.74;8911922.53;O valor da menor remuneração não contempla membros que não permaneceram por 12 meses na função.
33.256.439/0001-39;2023-12-31;7;137601;ULTRAPAR PARTICIPACOES S.A.;2022-01-01;2022-12-31;Conselho Fiscal;6.00;3.00;336518.87;229955.00;265466.01;O valor da menor remuneração não contempla membros que não permaneceram por 12 meses na função.
33.256.439/0001-39;2023-12-31;7;137601;ULTRAPAR PARTICIPACOES S.A.;2021-01-01;2021-12-31;Conselho de Administração;11.00;11.00;2014166.67;799166.67;970965.91;O valor da menor remuneração não contempla membros que não permaneceram por 12 meses na função.
33.256.439/0001-39;2023-12-31;7;137601;ULTRAPAR PARTICIPACOES S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;6.22;6.22;16115758.13;4153438.02;7920326.14;O valor da menor remuneração não contempla membros que não permaneceram por 12 meses na função.
33.256.439/0001-39;2023-12-31;7;137601;ULTRAPAR PARTICIPACOES S.A.;2021-01-01;2021-12-31;Conselho Fiscal;6.00;3.00;244800.00;218566.66;252683.33;O valor da menor remuneração não contempla membros que não permaneceram por 12 meses na função.
33.256.439/0001-39;2023-12-31;7;137601;ULTRAPAR PARTICIPACOES S.A.;2020-01-01;2020-12-31;Conselho de Administração;10.33;10.33;1800000.00;720000.00;899709.68;O valor da menor remuneração não contempla membros que não permaneceram por 12 meses na função.
33.256.439/0001-39;2023-12-31;7;137601;ULTRAPAR PARTICIPACOES S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;6.75;6.75;14103869.84;4111266.32;5608488.74;O valor da menor remuneração não contempla membros que não permaneceram por 12 meses na função.
33.256.439/0001-39;2023-12-31;7;137601;ULTRAPAR PARTICIPACOES S.A.;2020-01-01;2020-12-31;Conselho Fiscal;6.00;3.00;251866.67;208648.00;223054.22;O valor da menor remuneração não contempla membros que não permaneceram por 12 meses na função.
33.352.394/0001-04;2023-12-31;5;135886;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;2022-01-01;2022-12-31;Conselho de Administração;11.00;11.00;135126.29;135126.29;135126.29;
33.352.394/0001-04;2023-12-31;5;135886;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;2022-01-01;2022-12-31;Diretoria Estatutária;8.00;8.00;1260262.76;98917.49;738750.27;
33.352.394/0001-04;2023-12-31;5;135886;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;2022-01-01;2022-12-31;Conselho Fiscal;5.00;5.00;67563.16;13528.69;64355.39;
33.352.394/0001-04;2023-12-31;5;135886;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;2021-01-01;2021-12-31;Conselho de Administração;11.00;11.00;94228.08;15704.68;94140.51;
33.352.394/0001-04;2023-12-31;5;135886;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;2021-01-01;2021-12-31;Diretoria Estatutária;8.00;8.00;1261507.11;84285.86;596211.61;
33.352.394/0001-04;2023-12-31;5;135886;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;2020-01-01;2020-12-31;Conselho de Administração;10.00;10.00;94228.08;15704.68;94795.95;
33.352.394/0001-04;2023-12-31;5;135886;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;2020-01-01;2020-12-31;Diretoria Estatutária;9.00;9.00;867697.20;44980.13;507043.92;
33.352.394/0001-04;2023-12-31;5;135886;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;47113.92;19630.80;47019.88;
33.376.989/0001-91;2023-12-31;13;137703;IRB - BRASIL RESSEGUROS S.A.;2022-01-01;2022-12-31;Conselho de Administração;8.25;8.25;2016000.00;240000.00;931734.56;A remuneração média do órgão é calculada pelo total da remuneração reportado no item 8.2 dividido pelo número de membros remunerados A maior remuneração foi apurada sem qualquer exclusão (o valor representa 12 meses exercidos pelo membro)A menor remuneração foi apurada excluindo-se os membros que exerceram o cargo por menos de 12 meses.
33.376.989/0001-91;2023-12-31;13;137703;IRB - BRASIL RESSEGUROS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.17;4.17;8491064.32;1700074.90;4855820.80;A remuneração média do órgão é calculada pelo total da remuneração reportado no item 8.2 dividido pelo número de membros remunerados A maior remuneração foi apurada sem qualquer exclusão, observado que a maior remuneração foi paga a diretor que permaneceu no cargo por 11 meses, contemplando, o valor pago a título de bônus de retenção. Para mais informações, vide item 8.20.A menor remuneração seguiu os termos do Ofício SEP 1/2024, considerando que apenas 03 diretores exerceram seu respectivo cargo por 12 meses.
33.376.989/0001-91;2023-12-31;13;137703;IRB - BRASIL RESSEGUROS S.A.;2022-01-01;2022-12-31;Conselho Fiscal;5.25;3.42;188000.00;45000.00;174269.01;A remuneração média do órgão é calculada pelo total da remuneração reportado no item 8.2 dividido pelo número de membros remunerados A maior remuneração foi apurada sem qualquer exclusão (o valor representa 12 meses exercidos pelo membro)A menor remuneração foi apurada excluindo-se os membros que exerceram o cargo por menos de 12 meses.
33.376.989/0001-91;2023-12-31;13;137703;IRB - BRASIL RESSEGUROS S.A.;2021-01-01;2021-12-31;Conselho de Administração;10.17;10.17;1654000.00;720000.00;822833.41;A remuneração média do órgão é calculada pelo total da remuneração reportado no item 8.2 dividido pelo número de membros remunerados A maior remuneração foi apurada sem qualquer exclusão (o valor representa 12 meses exercidos pelo membro)A menor remuneração foi apurada excluindo-se os membros que exerceram o cargo por menos de 12 meses.
33.376.989/0001-91;2023-12-31;13;137703;IRB - BRASIL RESSEGUROS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.42;4.42;13362281.39;2482278.80;6224812.67;A remuneração média do órgão é calculada pelo total da remuneração reportado no item 8.2 dividido pelo número de membros remunerados A maior remuneração foi apurada sem qualquer exclusão, observado que a maior remuneração foi paga a diretor que permaneceu no cargo por 3 meses, contemplando, o valor pago a título de bônus de retenção. Para mais informações, vide item 8.20.A menor remuneração seguiu os termos do Ofício SEP 1/2024, considerando que apenas 03 diretores exerceram seu respectivo cargo por 12 meses.
33.376.989/0001-91;2023-12-31;13;137703;IRB - BRASIL RESSEGUROS S.A.;2021-01-01;2021-12-31;Conselho Fiscal;7.50;3.75;188000.00;64000.00;195200.00;A remuneração média do órgão é calculada pelo total da remuneração reportado no item 8.2 dividido pelo número de membros remunerados A maior remuneração foi apurada sem qualquer exclusão (o valor representa 12 meses exercidos pelo membro)A menor remuneração foi apurada excluindo-se os membros que exerceram o cargo por menos de 12 meses.
33.376.989/0001-91;2023-12-31;13;137703;IRB - BRASIL RESSEGUROS S.A.;2020-01-01;2020-12-31;Conselho de Administração;13.75;8.25;624262.32;576294.04;610781.28;A remuneração média do órgão é calculada pelo total da remuneração reportado no item 8.2 dividido pelo número de membros remunerados A maior remuneração foi apurada sem qualquer exclusão (o valor representa 12 meses exercidos pelo membro)A menor remuneração foi apurada excluindo-se os membros que exerceram o cargo por menos de 12 meses.
33.376.989/0001-91;2023-12-31;13;137703;IRB - BRASIL RESSEGUROS S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;3.67;3.67;3016763.73;330876.22;2447819.76;A remuneração média do órgão é calculada pelo total da remuneração reportado no item 8.2 dividido pelo número de membros remunerados A maior remuneração foi apurada sem qualquer exclusão e o respectivo membro exerceu 10 meses no períodoA menor remuneração seguiu os termos do Ofício SEP 1/2021, considerando que nenhum dos diretores exerceu seu respectivo cargo por 12 meses, o valor da menor remuneração foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício.
33.376.989/0001-91;2023-12-31;13;137703;IRB - BRASIL RESSEGUROS S.A.;2020-01-01;2020-12-31;Conselho Fiscal;8.00;4.00;182655.00;177655.00;178905.00;A remuneração média do órgão é calculada pelo total da remuneração reportado no item 8.2 dividido pelo número de membros remunerados A maior remuneração foi apurada sem qualquer exclusão (o valor representa 12 meses exercidos pelo membro)A menor remuneração foi apurada excluindo-se os membros que exerceram o cargo por menos de 12 meses.
33.386.210/0001-19;2023-12-31;1;127857;SONDOTECNICA ENGENHARIA SOLOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;3.00;2.00;1000.00;1000.00;1000.00;
33.386.210/0001-19;2023-12-31;1;127857;SONDOTECNICA ENGENHARIA SOLOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.00;5.00;70000.00;30000.00;38000.00;
33.386.210/0001-19;2023-12-31;1;127857;SONDOTECNICA ENGENHARIA SOLOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;3.00;2.00;1000.00;1000.00;1000.00;
