CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Local;Quantidade_Ate30Anos;Quantidade_30a50Anos;Quantidade_Acima50Anos
28.594.234/0001-23;2023-12-31;9;137267;AUREN ENERGIA S.A.;Exterior;0;0;0
28.594.234/0001-23;2023-12-31;9;137267;AUREN ENERGIA S.A.;Nordeste;9;22;1
28.594.234/0001-23;2023-12-31;9;137267;AUREN ENERGIA S.A.;Norte;0;0;0
28.594.234/0001-23;2023-12-31;9;137267;AUREN ENERGIA S.A.;Sudeste;28;227;14
28.594.234/0001-23;2023-12-31;9;137267;AUREN ENERGIA S.A.;Sul;0;0;0
29.780.061/0001-09;2023-12-31;10;137931;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Centro-Oeste;0;0;0
29.780.061/0001-09;2023-12-31;10;137931;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Exterior;0;0;0
29.780.061/0001-09;2023-12-31;10;137931;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Nordeste;0;0;0
29.780.061/0001-09;2023-12-31;10;137931;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Norte;0;0;0
29.780.061/0001-09;2023-12-31;10;137931;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Sudeste;19;53;4
29.780.061/0001-09;2023-12-31;10;137931;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Sul;0;0;0
29.950.060/0001-57;2023-12-31;4;137893;NORTEC QUÍMICA S.A.;Centro-Oeste;0;0;0
29.950.060/0001-57;2023-12-31;4;137893;NORTEC QUÍMICA S.A.;Exterior;0;0;0
29.950.060/0001-57;2023-12-31;4;137893;NORTEC QUÍMICA S.A.;Nordeste;0;0;0
29.950.060/0001-57;2023-12-31;4;137893;NORTEC QUÍMICA S.A.;Norte;0;0;0
29.950.060/0001-57;2023-12-31;4;137893;NORTEC QUÍMICA S.A.;Sudeste;68;178;57
29.950.060/0001-57;2023-12-31;4;137893;NORTEC QUÍMICA S.A.;Sul;0;0;0
29.980.141/0001-08;2023-12-31;7;137329;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;Centro-Oeste;0;0;0
29.980.141/0001-08;2023-12-31;7;137329;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;Exterior;0;0;0
29.980.141/0001-08;2023-12-31;7;137329;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;Nordeste;1;33;20
29.980.141/0001-08;2023-12-31;7;137329;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;Norte;1;4;1
29.980.141/0001-08;2023-12-31;7;137329;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;Sudeste;276;1156;222
29.980.141/0001-08;2023-12-31;7;137329;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;Sul;0;15;7
30.213.493/0001-09;2023-12-31;4;135143;TEGRA INCORPORADORA S.A.;Centro-Oeste;0;3;0
30.213.493/0001-09;2023-12-31;4;135143;TEGRA INCORPORADORA S.A.;Exterior;0;0;0
30.213.493/0001-09;2023-12-31;4;135143;TEGRA INCORPORADORA S.A.;Nordeste;0;0;0
30.213.493/0001-09;2023-12-31;4;135143;TEGRA INCORPORADORA S.A.;Norte;0;0;0
30.213.493/0001-09;2023-12-31;4;135143;TEGRA INCORPORADORA S.A.;Sudeste;259;576;87
30.213.493/0001-09;2023-12-31;4;135143;TEGRA INCORPORADORA S.A.;Sul;0;0;0
30.306.294/0001-45;2023-12-31;14;138412;BCO BTG PACTUAL S.A.;Centro-Oeste;8;36;0
30.306.294/0001-45;2023-12-31;14;138412;BCO BTG PACTUAL S.A.;Exterior;221;581;125
30.306.294/0001-45;2023-12-31;14;138412;BCO BTG PACTUAL S.A.;Nordeste;2;7;0
30.306.294/0001-45;2023-12-31;14;138412;BCO BTG PACTUAL S.A.;Norte;0;0;0
30.306.294/0001-45;2023-12-31;14;138412;BCO BTG PACTUAL S.A.;Sudeste;2377;2310;248
30.306.294/0001-45;2023-12-31;14;138412;BCO BTG PACTUAL S.A.;Sul;22;55;7
30.540.991/0001-66;2023-12-31;4;136008;HAGA S.A. INDUSTRIA E COMERCIO;Centro-Oeste;0;0;0
30.540.991/0001-66;2023-12-31;4;136008;HAGA S.A. INDUSTRIA E COMERCIO;Exterior;0;0;0
30.540.991/0001-66;2023-12-31;4;136008;HAGA S.A. INDUSTRIA E COMERCIO;Nordeste;0;0;0
30.540.991/0001-66;2023-12-31;4;136008;HAGA S.A. INDUSTRIA E COMERCIO;Norte;0;0;0
30.540.991/0001-66;2023-12-31;4;136008;HAGA S.A. INDUSTRIA E COMERCIO;Sudeste;24;85;47
30.540.991/0001-66;2023-12-31;4;136008;HAGA S.A. INDUSTRIA E COMERCIO;Sul;0;0;0
30.723.886/0001-62;2023-12-31;3;128855;BANCO MODAL S.A.;Centro-Oeste;6;7;0
30.723.886/0001-62;2023-12-31;3;128855;BANCO MODAL S.A.;Exterior;0;0;0
30.723.886/0001-62;2023-12-31;3;128855;BANCO MODAL S.A.;Nordeste;10;8;0
30.723.886/0001-62;2023-12-31;3;128855;BANCO MODAL S.A.;Norte;1;0;0
30.723.886/0001-62;2023-12-31;3;128855;BANCO MODAL S.A.;Sudeste;368;595;47
30.723.886/0001-62;2023-12-31;3;128855;BANCO MODAL S.A.;Sul;27;21;1
31.553.627/0001-01;2023-12-31;11;136766;MOBLY S.A.;Centro-Oeste;5;5;0
31.553.627/0001-01;2023-12-31;11;136766;MOBLY S.A.;Exterior;4;1;0
31.553.627/0001-01;2023-12-31;11;136766;MOBLY S.A.;Nordeste;4;9;0
31.553.627/0001-01;2023-12-31;11;136766;MOBLY S.A.;Norte;12;9;0
31.553.627/0001-01;2023-12-31;11;136766;MOBLY S.A.;Sudeste;340;383;11
31.553.627/0001-01;2023-12-31;11;136766;MOBLY S.A.;Sul;9;16;0
31.748.174/0001-60;2023-12-31;10;135631;VERO S.A.;Centro-Oeste;0;0;0
31.748.174/0001-60;2023-12-31;10;135631;VERO S.A.;Exterior;0;0;0
31.748.174/0001-60;2023-12-31;10;135631;VERO S.A.;Nordeste;0;0;0
31.748.174/0001-60;2023-12-31;10;135631;VERO S.A.;Norte;0;0;0
31.748.174/0001-60;2023-12-31;10;135631;VERO S.A.;Sudeste;805;631;38
31.748.174/0001-60;2023-12-31;10;135631;VERO S.A.;Sul;715;365;16
32.021.201/0001-61;2023-12-31;12;134315;ORIGEM ENERGIA S.A.;Centro-Oeste;0;0;0
32.021.201/0001-61;2023-12-31;12;134315;ORIGEM ENERGIA S.A.;Exterior;0;0;0
32.021.201/0001-61;2023-12-31;12;134315;ORIGEM ENERGIA S.A.;Nordeste;77;515;91
32.021.201/0001-61;2023-12-31;12;134315;ORIGEM ENERGIA S.A.;Norte;0;0;0
32.021.201/0001-61;2023-12-31;12;134315;ORIGEM ENERGIA S.A.;Sudeste;86;114;15
32.021.201/0001-61;2023-12-31;12;134315;ORIGEM ENERGIA S.A.;Sul;0;0;0
32.681.371/0001-72;2023-12-31;3;134520;VIX LOGÍSTICA S.A.;Centro-Oeste;0;23;6
32.681.371/0001-72;2023-12-31;3;134520;VIX LOGÍSTICA S.A.;Exterior;0;0;0
32.681.371/0001-72;2023-12-31;3;134520;VIX LOGÍSTICA S.A.;Nordeste;313;1461;248
32.681.371/0001-72;2023-12-31;3;134520;VIX LOGÍSTICA S.A.;Norte;89;552;104
32.681.371/0001-72;2023-12-31;3;134520;VIX LOGÍSTICA S.A.;Sudeste;1362;4343;926
32.681.371/0001-72;2023-12-31;3;134520;VIX LOGÍSTICA S.A.;Sul;65;234;59
32.785.497/0001-97;2023-12-31;12;137902;NATURA &CO HOLDING S.A.;Centro-Oeste;25;99;7
32.785.497/0001-97;2023-12-31;12;137902;NATURA &CO HOLDING S.A.;Exterior;0;0;0
32.785.497/0001-97;2023-12-31;12;137902;NATURA &CO HOLDING S.A.;Nordeste;146;812;86
32.785.497/0001-97;2023-12-31;12;137902;NATURA &CO HOLDING S.A.;Norte;69;329;31
32.785.497/0001-97;2023-12-31;12;137902;NATURA &CO HOLDING S.A.;Sudeste;1249;4684;611
32.785.497/0001-97;2023-12-31;12;137902;NATURA &CO HOLDING S.A.;Sul;22;160;33
33.000.167/0001-01;2023-12-31;26;137831;PETROLEO BRASILEIRO S.A. PETROBRAS;Centro-Oeste;0;122;28
33.000.167/0001-01;2023-12-31;26;137831;PETROLEO BRASILEIRO S.A. PETROBRAS;Exterior;0;0;0
33.000.167/0001-01;2023-12-31;26;137831;PETROLEO BRASILEIRO S.A. PETROBRAS;Nordeste;37;2349;1004
33.000.167/0001-01;2023-12-31;26;137831;PETROLEO BRASILEIRO S.A. PETROBRAS;Norte;5;439;197
33.000.167/0001-01;2023-12-31;26;137831;PETROLEO BRASILEIRO S.A. PETROBRAS;Sudeste;643;25031;7311
33.000.167/0001-01;2023-12-31;26;137831;PETROLEO BRASILEIRO S.A. PETROBRAS;Sul;4;1112;400
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;Centro-Oeste;6;1;0
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;Exterior;0;0;0
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;Nordeste;0;0;0
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;Norte;0;0;0
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;Sudeste;10;55;30
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;Sul;0;0;0
33.040.601/0001-87;2023-12-31;4;136154;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;Centro-Oeste;0;0;0
33.040.601/0001-87;2023-12-31;4;136154;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;Exterior;0;0;0
33.040.601/0001-87;2023-12-31;4;136154;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;Nordeste;0;0;0
33.040.601/0001-87;2023-12-31;4;136154;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;Norte;0;0;0
33.040.601/0001-87;2023-12-31;4;136154;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;Sudeste;0;2;6
33.040.601/0001-87;2023-12-31;4;136154;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;Sul;0;0;0
33.041.260/0652-90;2023-12-31;23;137451;GRUPO CASAS BAHIA S.A.;Centro-Oeste;988;1469;448
33.041.260/0652-90;2023-12-31;23;137451;GRUPO CASAS BAHIA S.A.;Exterior;0;0;0
33.041.260/0652-90;2023-12-31;23;137451;GRUPO CASAS BAHIA S.A.;Nordeste;2067;3444;345
33.041.260/0652-90;2023-12-31;23;137451;GRUPO CASAS BAHIA S.A.;Norte;600;671;44
33.041.260/0652-90;2023-12-31;23;137451;GRUPO CASAS BAHIA S.A.;Sudeste;8311;15322;5420
33.041.260/0652-90;2023-12-31;23;137451;GRUPO CASAS BAHIA S.A.;Sul;1118;1189;430
33.042.730/0001-04;2023-12-31;9;137659;CIA SIDERURGICA NACIONAL;Centro-Oeste;0;0;0
33.042.730/0001-04;2023-12-31;9;137659;CIA SIDERURGICA NACIONAL;Exterior;0;0;0
33.042.730/0001-04;2023-12-31;9;137659;CIA SIDERURGICA NACIONAL;Nordeste;441;1120;289
33.042.730/0001-04;2023-12-31;9;137659;CIA SIDERURGICA NACIONAL;Norte;123;228;50
33.042.730/0001-04;2023-12-31;9;137659;CIA SIDERURGICA NACIONAL;Sudeste;6945;13339;2905
33.042.730/0001-04;2023-12-31;9;137659;CIA SIDERURGICA NACIONAL;Sul;164;464;62
33.050.071/0001-58;2023-12-31;14;135754;AMPLA ENERGIA E SERVICOS S.A.;Centro-Oeste;0;0;0
33.050.071/0001-58;2023-12-31;14;135754;AMPLA ENERGIA E SERVICOS S.A.;Exterior;0;0;0
33.050.071/0001-58;2023-12-31;14;135754;AMPLA ENERGIA E SERVICOS S.A.;Nordeste;0;11;2
33.050.071/0001-58;2023-12-31;14;135754;AMPLA ENERGIA E SERVICOS S.A.;Norte;0;0;0
33.050.071/0001-58;2023-12-31;14;135754;AMPLA ENERGIA E SERVICOS S.A.;Sudeste;108;909;133
33.050.071/0001-58;2023-12-31;14;135754;AMPLA ENERGIA E SERVICOS S.A.;Sul;0;0;0
33.102.476/0001-92;2023-12-31;4;137041;MONTEIRO ARANHA S.A.;Centro-Oeste;0;0;0
33.102.476/0001-92;2023-12-31;4;137041;MONTEIRO ARANHA S.A.;Exterior;0;0;0
33.102.476/0001-92;2023-12-31;4;137041;MONTEIRO ARANHA S.A.;Nordeste;0;0;0
33.102.476/0001-92;2023-12-31;4;137041;MONTEIRO ARANHA S.A.;Norte;0;0;0
33.102.476/0001-92;2023-12-31;4;137041;MONTEIRO ARANHA S.A.;Sudeste;10;9;7
33.102.476/0001-92;2023-12-31;4;137041;MONTEIRO ARANHA S.A.;Sul;0;0;0
33.113.309/0001-47;2023-12-31;12;136868;VALID SOLUÇÕES S.A.;Centro-Oeste;98;58;4
33.113.309/0001-47;2023-12-31;12;136868;VALID SOLUÇÕES S.A.;Exterior;0;0;0
33.113.309/0001-47;2023-12-31;12;136868;VALID SOLUÇÕES S.A.;Nordeste;196;272;23
33.113.309/0001-47;2023-12-31;12;136868;VALID SOLUÇÕES S.A.;Norte;35;40;4
33.113.309/0001-47;2023-12-31;12;136868;VALID SOLUÇÕES S.A.;Sudeste;661;1027;125
33.113.309/0001-47;2023-12-31;12;136868;VALID SOLUÇÕES S.A.;Sul;22;40;10
33.130.691/0001-05;2023-12-31;6;135829;WILSON SONS S.A.;Centro-Oeste;0;0;0
33.130.691/0001-05;2023-12-31;6;135829;WILSON SONS S.A.;Exterior;0;0;0
33.130.691/0001-05;2023-12-31;6;135829;WILSON SONS S.A.;Nordeste;140;659;244
33.130.691/0001-05;2023-12-31;6;135829;WILSON SONS S.A.;Norte;10;66;17
33.130.691/0001-05;2023-12-31;6;135829;WILSON SONS S.A.;Sudeste;344;1031;322
33.130.691/0001-05;2023-12-31;6;135829;WILSON SONS S.A.;Sul;127;728;232
33.200.049/0001-47;2023-12-31;1;127255;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;Centro-Oeste;0;0;0
33.200.049/0001-47;2023-12-31;1;127255;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;Exterior;0;0;0
33.200.049/0001-47;2023-12-31;1;127255;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;Nordeste;0;0;0
33.200.049/0001-47;2023-12-31;1;127255;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;Norte;0;0;0
33.200.049/0001-47;2023-12-31;1;127255;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;Sudeste;95;182;88
33.200.049/0001-47;2023-12-31;1;127255;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;Sul;0;0;0
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Centro-Oeste;0;0;0
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Exterior;0;0;0
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Nordeste;0;0;0
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Norte;81;137;26
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Sudeste;180;381;141
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Sul;0;0;0
33.256.439/0001-39;2023-12-31;7;137601;ULTRAPAR PARTICIPACOES S.A.;Centro-Oeste;190;306;25
33.256.439/0001-39;2023-12-31;7;137601;ULTRAPAR PARTICIPACOES S.A.;Exterior;0;0;0
33.256.439/0001-39;2023-12-31;7;137601;ULTRAPAR PARTICIPACOES S.A.;Nordeste;242;888;167
33.256.439/0001-39;2023-12-31;7;137601;ULTRAPAR PARTICIPACOES S.A.;Norte;55;147;9
33.256.439/0001-39;2023-12-31;7;137601;ULTRAPAR PARTICIPACOES S.A.;Sudeste;1707;4273;703
33.256.439/0001-39;2023-12-31;7;137601;ULTRAPAR PARTICIPACOES S.A.;Sul;208;735;123
33.352.394/0001-04;2023-12-31;5;135886;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;Centro-Oeste;0;0;0
33.352.394/0001-04;2023-12-31;5;135886;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;Exterior;0;0;0
33.352.394/0001-04;2023-12-31;5;135886;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;Nordeste;0;0;0
33.352.394/0001-04;2023-12-31;5;135886;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;Norte;0;0;0
33.352.394/0001-04;2023-12-31;5;135886;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;Sudeste;22;1106;2200
33.352.394/0001-04;2023-12-31;5;135886;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;Sul;0;0;0
33.376.989/0001-91;2023-12-31;13;137703;IRB - BRASIL RESSEGUROS S.A.;Centro-Oeste;0;0;0
33.376.989/0001-91;2023-12-31;13;137703;IRB - BRASIL RESSEGUROS S.A.;Exterior;0;5;6
33.376.989/0001-91;2023-12-31;13;137703;IRB - BRASIL RESSEGUROS S.A.;Nordeste;0;0;0
33.376.989/0001-91;2023-12-31;13;137703;IRB - BRASIL RESSEGUROS S.A.;Norte;0;0;0
33.376.989/0001-91;2023-12-31;13;137703;IRB - BRASIL RESSEGUROS S.A.;Sudeste;43;266;60
33.376.989/0001-91;2023-12-31;13;137703;IRB - BRASIL RESSEGUROS S.A.;Sul;0;0;0
33.386.210/0001-19;2023-12-31;1;127857;SONDOTECNICA ENGENHARIA SOLOS S.A.;Centro-Oeste;0;0;0
33.386.210/0001-19;2023-12-31;1;127857;SONDOTECNICA ENGENHARIA SOLOS S.A.;Exterior;0;0;0
33.386.210/0001-19;2023-12-31;1;127857;SONDOTECNICA ENGENHARIA SOLOS S.A.;Nordeste;0;0;0
33.386.210/0001-19;2023-12-31;1;127857;SONDOTECNICA ENGENHARIA SOLOS S.A.;Norte;0;0;0
33.386.210/0001-19;2023-12-31;1;127857;SONDOTECNICA ENGENHARIA SOLOS S.A.;Sudeste;69;152;83
33.386.210/0001-19;2023-12-31;1;127857;SONDOTECNICA ENGENHARIA SOLOS S.A.;Sul;0;0;0
33.467.572/0001-34;2023-12-31;2;136507;TEKNO S.A. - INDUSTRIA E COMERCIO;Centro-Oeste;0;0;0
33.467.572/0001-34;2023-12-31;2;136507;TEKNO S.A. - INDUSTRIA E COMERCIO;Exterior;0;0;0
33.467.572/0001-34;2023-12-31;2;136507;TEKNO S.A. - INDUSTRIA E COMERCIO;Nordeste;0;0;0
33.467.572/0001-34;2023-12-31;2;136507;TEKNO S.A. - INDUSTRIA E COMERCIO;Norte;0;0;0
33.467.572/0001-34;2023-12-31;2;136507;TEKNO S.A. - INDUSTRIA E COMERCIO;Sudeste;208;149;17
33.467.572/0001-34;2023-12-31;2;136507;TEKNO S.A. - INDUSTRIA E COMERCIO;Sul;2;0;0
33.541.368/0001-16;2023-12-31;6;136210;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;Centro-Oeste;0;0;0
33.541.368/0001-16;2023-12-31;6;136210;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;Exterior;0;0;0
33.541.368/0001-16;2023-12-31;6;136210;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;Nordeste;20;1644;1030
33.541.368/0001-16;2023-12-31;6;136210;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;Norte;0;0;0
33.541.368/0001-16;2023-12-31;6;136210;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;Sudeste;0;0;0
33.541.368/0001-16;2023-12-31;6;136210;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;Sul;0;0;0
33.572.408/0001-97;2023-12-31;5;136586;RUMO MALHA CENTRAL S.A.;Centro-Oeste;359;850;52
33.572.408/0001-97;2023-12-31;5;136586;RUMO MALHA CENTRAL S.A.;Exterior;0;0;0
33.572.408/0001-97;2023-12-31;5;136586;RUMO MALHA CENTRAL S.A.;Nordeste;0;0;0
33.572.408/0001-97;2023-12-31;5;136586;RUMO MALHA CENTRAL S.A.;Norte;3;3;0
33.572.408/0001-97;2023-12-31;5;136586;RUMO MALHA CENTRAL S.A.;Sudeste;626;2476;353
33.572.408/0001-97;2023-12-31;5;136586;RUMO MALHA CENTRAL S.A.;Sul;755;2530;307
33.592.510/0001-54;2023-12-31;22;137025;VALE S.A.;Centro-Oeste;5;28;4
33.592.510/0001-54;2023-12-31;22;137025;VALE S.A.;Exterior;878;7339;2958
33.592.510/0001-54;2023-12-31;22;137025;VALE S.A.;Nordeste;911;5060;615
33.592.510/0001-54;2023-12-31;22;137025;VALE S.A.;Norte;3309;12038;1160
33.592.510/0001-54;2023-12-31;22;137025;VALE S.A.;Sudeste;2816;23624;3771
33.592.510/0001-54;2023-12-31;22;137025;VALE S.A.;Sul;0;0;0
33.611.500/0001-19;2023-12-31;13;138034;GERDAU S.A.;Centro-Oeste;45;131;8
33.611.500/0001-19;2023-12-31;13;138034;GERDAU S.A.;Exterior;1900;6185;2955
33.611.500/0001-19;2023-12-31;13;138034;GERDAU S.A.;Nordeste;488;1336;109
33.611.500/0001-19;2023-12-31;13;138034;GERDAU S.A.;Norte;12;31;2
33.611.500/0001-19;2023-12-31;13;138034;GERDAU S.A.;Sudeste;3317;9813;1100
33.611.500/0001-19;2023-12-31;13;138034;GERDAU S.A.;Sul;871;2085;210
33.839.910/0001-11;2023-12-31;10;136574;VIVARA PARTICIPAÇÕES S.A.;Centro-Oeste;143;155;8
33.839.910/0001-11;2023-12-31;10;136574;VIVARA PARTICIPAÇÕES S.A.;Exterior;0;0;0
33.839.910/0001-11;2023-12-31;10;136574;VIVARA PARTICIPAÇÕES S.A.;Nordeste;175;285;27
33.839.910/0001-11;2023-12-31;10;136574;VIVARA PARTICIPAÇÕES S.A.;Norte;676;275;23
33.839.910/0001-11;2023-12-31;10;136574;VIVARA PARTICIPAÇÕES S.A.;Sudeste;999;1082;136
33.839.910/0001-11;2023-12-31;10;136574;VIVARA PARTICIPAÇÕES S.A.;Sul;209;238;26
33.938.119/0001-69;2023-12-31;5;137821;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Centro-Oeste;0;3;1
33.938.119/0001-69;2023-12-31;5;137821;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Exterior;0;0;2
33.938.119/0001-69;2023-12-31;5;137821;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Nordeste;0;8;0
33.938.119/0001-69;2023-12-31;5;137821;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Norte;0;0;1
33.938.119/0001-69;2023-12-31;5;137821;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Sudeste;8;280;68
33.938.119/0001-69;2023-12-31;5;137821;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Sul;0;0;1
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;Centro-Oeste;0;0;0
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;Exterior;46;290;216
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;Nordeste;0;0;0
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;Norte;0;0;0
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;Sudeste;130;558;191
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;Sul;0;0;0
34.169.557/0001-72;2023-12-31;4;130647;BCO MERCANTIL DE INVESTIMENTOS S.A.;Centro-Oeste;0;0;0
34.169.557/0001-72;2023-12-31;4;130647;BCO MERCANTIL DE INVESTIMENTOS S.A.;Exterior;0;0;0
34.169.557/0001-72;2023-12-31;4;130647;BCO MERCANTIL DE INVESTIMENTOS S.A.;Nordeste;0;0;0
34.169.557/0001-72;2023-12-31;4;130647;BCO MERCANTIL DE INVESTIMENTOS S.A.;Norte;0;0;0
34.169.557/0001-72;2023-12-31;4;130647;BCO MERCANTIL DE INVESTIMENTOS S.A.;Sudeste;3;3;1
34.169.557/0001-72;2023-12-31;4;130647;BCO MERCANTIL DE INVESTIMENTOS S.A.;Sul;0;0;0
34.274.233/0001-02;2023-12-31;22;138000;VIBRA ENERGIA S/A;Centro-Oeste;17;165;33
34.274.233/0001-02;2023-12-31;22;138000;VIBRA ENERGIA S/A;Exterior;0;1;0
34.274.233/0001-02;2023-12-31;22;138000;VIBRA ENERGIA S/A;Nordeste;51;398;70
34.274.233/0001-02;2023-12-31;22;138000;VIBRA ENERGIA S/A;Norte;25;183;21
34.274.233/0001-02;2023-12-31;22;138000;VIBRA ENERGIA S/A;Sudeste;214;1666;317
34.274.233/0001-02;2023-12-31;22;138000;VIBRA ENERGIA S/A;Sul;12;158;33
35.727.157/0001-06;2023-12-31;3;137551;EZ INC INCORPORAÇÕES COMERCIAIS S.A.;Centro-Oeste;0;0;0
35.727.157/0001-06;2023-12-31;3;137551;EZ INC INCORPORAÇÕES COMERCIAIS S.A.;Exterior;0;0;0
35.727.157/0001-06;2023-12-31;3;137551;EZ INC INCORPORAÇÕES COMERCIAIS S.A.;Nordeste;0;0;0
35.727.157/0001-06;2023-12-31;3;137551;EZ INC INCORPORAÇÕES COMERCIAIS S.A.;Norte;0;0;0
35.727.157/0001-06;2023-12-31;3;137551;EZ INC INCORPORAÇÕES COMERCIAIS S.A.;Sudeste;11;44;12
35.727.157/0001-06;2023-12-31;3;137551;EZ INC INCORPORAÇÕES COMERCIAIS S.A.;Sul;0;0;0
35.791.391/0001-94;2023-12-31;9;138043;QUALITY SOFTWARE S.A.;Centro-Oeste;8;27;1
35.791.391/0001-94;2023-12-31;9;138043;QUALITY SOFTWARE S.A.;Exterior;5;10;1
35.791.391/0001-94;2023-12-31;9;138043;QUALITY SOFTWARE S.A.;Nordeste;30;81;3
35.791.391/0001-94;2023-12-31;9;138043;QUALITY SOFTWARE S.A.;Norte;7;31;1
35.791.391/0001-94;2023-12-31;9;138043;QUALITY SOFTWARE S.A.;Sudeste;332;604;49
35.791.391/0001-94;2023-12-31;9;138043;QUALITY SOFTWARE S.A.;Sul;308;259;14
36.542.025/0001-64;2023-12-31;5;134174;BRQ SOLUCOES EM INFORMATICA S.A.;Centro-Oeste;44;39;1
36.542.025/0001-64;2023-12-31;5;134174;BRQ SOLUCOES EM INFORMATICA S.A.;Exterior;2;5;0
36.542.025/0001-64;2023-12-31;5;134174;BRQ SOLUCOES EM INFORMATICA S.A.;Nordeste;99;122;6
36.542.025/0001-64;2023-12-31;5;134174;BRQ SOLUCOES EM INFORMATICA S.A.;Norte;7;8;0
