CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Orgao_Administracao;Quantidade_Feminino;Quantidade_Masculino;Quantidade_Nao_Binario;Quantidade_Outros;Quantidade_Sem_Resposta;Nao_Aplicavel
21.314.559/0001-66;2023-12-31;20;137252;MOVIDA PARTICIPACOES SA;Conselho de Administração - Suplentes;0;0;0;0;0;S
21.314.559/0001-66;2023-12-31;20;137252;MOVIDA PARTICIPACOES SA;Conselho Fiscal - Efetivos;0;3;0;0;0;N
21.314.559/0001-66;2023-12-31;20;137252;MOVIDA PARTICIPACOES SA;Conselho Fiscal - Suplentes;0;3;0;0;0;N
21.314.559/0001-66;2023-12-31;20;137252;MOVIDA PARTICIPACOES SA;Diretoria;0;5;0;0;0;N
21.389.501/0001-81;2023-12-31;10;136680;COMPASS GÁS E ENERGIA S.A.;Conselho de Administração - Efetivos;0;5;0;0;0;N
21.389.501/0001-81;2023-12-31;10;136680;COMPASS GÁS E ENERGIA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
21.389.501/0001-81;2023-12-31;10;136680;COMPASS GÁS E ENERGIA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
21.389.501/0001-81;2023-12-31;10;136680;COMPASS GÁS E ENERGIA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
21.389.501/0001-81;2023-12-31;10;136680;COMPASS GÁS E ENERGIA S.A.;Diretoria;1;4;0;0;0;N
21.414.457/0001-12;2023-12-31;1;133427;LEADS CIA. SECURITIZADORA;Conselho de Administração - Efetivos;1;2;0;0;0;N
21.414.457/0001-12;2023-12-31;1;133427;LEADS CIA. SECURITIZADORA;Conselho de Administração - Suplentes;0;0;0;0;0;S
21.414.457/0001-12;2023-12-31;1;133427;LEADS CIA. SECURITIZADORA;Conselho Fiscal - Efetivos;0;0;0;0;0;S
21.414.457/0001-12;2023-12-31;1;133427;LEADS CIA. SECURITIZADORA;Conselho Fiscal - Suplentes;0;0;0;0;0;S
21.414.457/0001-12;2023-12-31;1;133427;LEADS CIA. SECURITIZADORA;Diretoria;3;1;0;0;0;N
21.728.083/0001-00;2023-12-31;3;131342;ARGO VII TRANSMISSÃO DE ENERGIA S.A.;Conselho de Administração - Efetivos;1;5;0;0;0;N
21.728.083/0001-00;2023-12-31;3;131342;ARGO VII TRANSMISSÃO DE ENERGIA S.A.;Conselho de Administração - Suplentes;0;6;0;0;0;N
21.728.083/0001-00;2023-12-31;3;131342;ARGO VII TRANSMISSÃO DE ENERGIA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
21.728.083/0001-00;2023-12-31;3;131342;ARGO VII TRANSMISSÃO DE ENERGIA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
21.728.083/0001-00;2023-12-31;3;131342;ARGO VII TRANSMISSÃO DE ENERGIA S.A.;Diretoria;1;2;0;0;0;N
21.948.105/0001-47;2023-12-31;1;128063;BTGI QUARTZO PARTICIPAÇÕES S/A;Conselho de Administração - Efetivos;0;3;0;0;0;N
21.948.105/0001-47;2023-12-31;1;128063;BTGI QUARTZO PARTICIPAÇÕES S/A;Conselho de Administração - Suplentes;0;0;0;0;0;S
21.948.105/0001-47;2023-12-31;1;128063;BTGI QUARTZO PARTICIPAÇÕES S/A;Conselho Fiscal - Efetivos;0;0;0;0;0;S
21.948.105/0001-47;2023-12-31;1;128063;BTGI QUARTZO PARTICIPAÇÕES S/A;Conselho Fiscal - Suplentes;0;0;0;0;0;S
21.948.105/0001-47;2023-12-31;1;128063;BTGI QUARTZO PARTICIPAÇÕES S/A;Diretoria;0;2;0;0;0;N
21.976.510/0001-79;2023-12-31;1;128064;BTGI SAFIRA PARTICIPAÇÕES S/A;Conselho de Administração - Efetivos;1;2;0;0;0;N
21.976.510/0001-79;2023-12-31;1;128064;BTGI SAFIRA PARTICIPAÇÕES S/A;Conselho de Administração - Suplentes;0;0;0;0;0;S
21.976.510/0001-79;2023-12-31;1;128064;BTGI SAFIRA PARTICIPAÇÕES S/A;Conselho Fiscal - Efetivos;0;0;0;0;0;S
21.976.510/0001-79;2023-12-31;1;128064;BTGI SAFIRA PARTICIPAÇÕES S/A;Conselho Fiscal - Suplentes;0;0;0;0;0;S
21.976.510/0001-79;2023-12-31;1;128064;BTGI SAFIRA PARTICIPAÇÕES S/A;Diretoria;0;2;0;0;0;N
22.163.297/0001-49;2023-12-31;5;135931;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;Conselho de Administração - Efetivos;0;3;0;0;0;N
22.163.297/0001-49;2023-12-31;5;135931;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;Conselho de Administração - Suplentes;0;0;0;0;0;S
22.163.297/0001-49;2023-12-31;5;135931;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;Conselho Fiscal - Efetivos;0;0;0;0;0;S
22.163.297/0001-49;2023-12-31;5;135931;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;Conselho Fiscal - Suplentes;0;0;0;0;0;S
22.163.297/0001-49;2023-12-31;5;135931;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;Diretoria;0;2;0;0;0;N
22.261.473/0001-85;2023-12-31;11;137116;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Conselho de Administração - Efetivos;2;4;0;0;0;N
22.261.473/0001-85;2023-12-31;11;137116;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Conselho de Administração - Suplentes;0;0;0;0;0;S
22.261.473/0001-85;2023-12-31;11;137116;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Conselho Fiscal - Efetivos;1;2;0;0;0;N
22.261.473/0001-85;2023-12-31;11;137116;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Conselho Fiscal - Suplentes;1;1;0;0;0;N
22.261.473/0001-85;2023-12-31;11;137116;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Diretoria;0;5;0;0;0;N
22.266.175/0001-88;2023-12-31;13;137810;FERTILIZANTES HERINGER S.A.;Conselho de Administração - Efetivos;0;0;0;0;7;N
22.266.175/0001-88;2023-12-31;13;137810;FERTILIZANTES HERINGER S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
22.266.175/0001-88;2023-12-31;13;137810;FERTILIZANTES HERINGER S.A.;Conselho Fiscal - Efetivos;0;0;0;0;3;N
22.266.175/0001-88;2023-12-31;13;137810;FERTILIZANTES HERINGER S.A.;Conselho Fiscal - Suplentes;0;0;0;0;3;N
22.266.175/0001-88;2023-12-31;13;137810;FERTILIZANTES HERINGER S.A.;Diretoria;0;0;0;0;4;N
22.543.331/0001-00;2023-12-31;9;136588;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Conselho de Administração - Efetivos;3;4;0;0;0;N
22.543.331/0001-00;2023-12-31;9;136588;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
22.543.331/0001-00;2023-12-31;9;136588;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Conselho Fiscal - Efetivos;1;2;0;0;0;N
22.543.331/0001-00;2023-12-31;9;136588;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Conselho Fiscal - Suplentes;0;1;0;0;0;N
22.543.331/0001-00;2023-12-31;9;136588;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Diretoria;0;4;0;0;0;N
22.677.520/0001-76;2023-12-31;7;136799;CIA TECIDOS NORTE DE MINAS COTEMINAS;Conselho de Administração - Efetivos;2;5;0;0;0;N
22.677.520/0001-76;2023-12-31;7;136799;CIA TECIDOS NORTE DE MINAS COTEMINAS;Conselho de Administração - Suplentes;0;0;0;0;0;S
22.677.520/0001-76;2023-12-31;7;136799;CIA TECIDOS NORTE DE MINAS COTEMINAS;Conselho Fiscal - Efetivos;0;3;0;0;0;N
22.677.520/0001-76;2023-12-31;7;136799;CIA TECIDOS NORTE DE MINAS COTEMINAS;Conselho Fiscal - Suplentes;1;2;0;0;0;N
22.677.520/0001-76;2023-12-31;7;136799;CIA TECIDOS NORTE DE MINAS COTEMINAS;Diretoria;0;2;0;0;0;N
23.041.875/0001-37;2023-12-31;5;135482;ALMACENES ÉXITO S.A.;Conselho de Administração - Efetivos;2;7;0;0;0;N
23.041.875/0001-37;2023-12-31;5;135482;ALMACENES ÉXITO S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
23.041.875/0001-37;2023-12-31;5;135482;ALMACENES ÉXITO S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
23.041.875/0001-37;2023-12-31;5;135482;ALMACENES ÉXITO S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
23.041.875/0001-37;2023-12-31;5;135482;ALMACENES ÉXITO S.A.;Diretoria;2;9;0;0;0;N
23.096.269/0001-19;2023-12-31;6;135705;RIO PARANA ENERGIA S.A.;Conselho de Administração - Efetivos;0;2;0;0;0;N
23.096.269/0001-19;2023-12-31;6;135705;RIO PARANA ENERGIA S.A.;Conselho de Administração - Suplentes;0;2;0;0;0;N
23.096.269/0001-19;2023-12-31;6;135705;RIO PARANA ENERGIA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
23.096.269/0001-19;2023-12-31;6;135705;RIO PARANA ENERGIA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
23.096.269/0001-19;2023-12-31;6;135705;RIO PARANA ENERGIA S.A.;Diretoria;0;5;0;0;0;N
23.236.821/0001-27;2023-12-31;5;135757;PATRIMAR ENGENHARIA S.A.;Conselho de Administração - Efetivos;3;2;0;0;0;N
23.236.821/0001-27;2023-12-31;5;135757;PATRIMAR ENGENHARIA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
23.236.821/0001-27;2023-12-31;5;135757;PATRIMAR ENGENHARIA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
23.236.821/0001-27;2023-12-31;5;135757;PATRIMAR ENGENHARIA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
23.236.821/0001-27;2023-12-31;5;135757;PATRIMAR ENGENHARIA S.A.;Diretoria;1;7;0;0;0;N
23.373.000/0001-32;2023-12-31;18;136159;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Conselho de Administração - Efetivos;1;4;0;0;0;N
23.373.000/0001-32;2023-12-31;18;136159;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
23.373.000/0001-32;2023-12-31;18;136159;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
23.373.000/0001-32;2023-12-31;18;136159;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
23.373.000/0001-32;2023-12-31;18;136159;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Diretoria;0;4;0;0;0;N
23.438.929/0001-00;2023-12-31;6;133243;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;Conselho de Administração - Efetivos;0;5;0;0;0;N
23.438.929/0001-00;2023-12-31;6;133243;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
23.438.929/0001-00;2023-12-31;6;133243;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
23.438.929/0001-00;2023-12-31;6;133243;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
23.438.929/0001-00;2023-12-31;6;133243;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;Diretoria;2;7;0;0;0;N
24.230.275/0001-80;2023-12-31;2;136596;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Conselho de Administração - Efetivos;1;1;0;0;0;N
24.230.275/0001-80;2023-12-31;2;136596;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
24.230.275/0001-80;2023-12-31;2;136596;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
24.230.275/0001-80;2023-12-31;2;136596;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
24.230.275/0001-80;2023-12-31;2;136596;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Diretoria;1;5;0;0;0;N
24.396.489/0001-20;2023-12-31;10;136914;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Conselho de Administração - Efetivos;0;7;0;0;0;N
24.396.489/0001-20;2023-12-31;10;136914;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Conselho de Administração - Suplentes;1;4;0;0;0;N
24.396.489/0001-20;2023-12-31;10;136914;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
24.396.489/0001-20;2023-12-31;10;136914;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
24.396.489/0001-20;2023-12-31;10;136914;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Diretoria;1;5;0;0;0;N
24.410.913/0001-44;2023-12-31;3;129753;NU HOLDINGS LTD.;Conselho de Administração - Efetivos;2;7;0;0;0;N
24.410.913/0001-44;2023-12-31;3;129753;NU HOLDINGS LTD.;Conselho de Administração - Suplentes;0;0;0;0;0;S
24.410.913/0001-44;2023-12-31;3;129753;NU HOLDINGS LTD.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
24.410.913/0001-44;2023-12-31;3;129753;NU HOLDINGS LTD.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
24.410.913/0001-44;2023-12-31;3;129753;NU HOLDINGS LTD.;Diretoria;0;0;0;0;0;S
24.624.490/0001-65;2023-12-31;3;131336;ARGO TRANSMISSÃO DE ENERGIA S/A;Conselho de Administração - Efetivos;1;5;0;0;0;N
24.624.490/0001-65;2023-12-31;3;131336;ARGO TRANSMISSÃO DE ENERGIA S/A;Conselho de Administração - Suplentes;0;6;0;0;0;N
24.624.490/0001-65;2023-12-31;3;131336;ARGO TRANSMISSÃO DE ENERGIA S/A;Conselho Fiscal - Efetivos;0;0;0;0;0;S
24.624.490/0001-65;2023-12-31;3;131336;ARGO TRANSMISSÃO DE ENERGIA S/A;Conselho Fiscal - Suplentes;0;0;0;0;0;S
24.624.490/0001-65;2023-12-31;3;131336;ARGO TRANSMISSÃO DE ENERGIA S/A;Diretoria;1;2;0;0;0;N
24.624.551/0001-94;2023-12-31;5;138907;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;Conselho de Administração - Efetivos;1;5;0;0;0;N
24.624.551/0001-94;2023-12-31;5;138907;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;Conselho de Administração - Suplentes;0;6;0;0;0;N
24.624.551/0001-94;2023-12-31;5;138907;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;Conselho Fiscal - Efetivos;0;0;0;0;0;S
24.624.551/0001-94;2023-12-31;5;138907;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;Conselho Fiscal - Suplentes;0;0;0;0;0;S
24.624.551/0001-94;2023-12-31;5;138907;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;Diretoria;1;2;0;0;0;N
24.921.465/0001-43;2023-12-31;3;131996;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Conselho de Administração - Efetivos;0;8;0;0;0;N
24.921.465/0001-43;2023-12-31;3;131996;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
24.921.465/0001-43;2023-12-31;3;131996;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
24.921.465/0001-43;2023-12-31;3;131996;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
24.921.465/0001-43;2023-12-31;3;131996;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Diretoria;0;2;0;0;0;N
24.962.466/0001-36;2023-12-31;6;135531;RUMO MALHA NORTE S.A.;Conselho de Administração - Efetivos;0;3;0;0;0;N
24.962.466/0001-36;2023-12-31;6;135531;RUMO MALHA NORTE S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
24.962.466/0001-36;2023-12-31;6;135531;RUMO MALHA NORTE S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
24.962.466/0001-36;2023-12-31;6;135531;RUMO MALHA NORTE S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
24.962.466/0001-36;2023-12-31;6;135531;RUMO MALHA NORTE S.A.;Diretoria;0;5;0;0;0;N
24.990.777/0001-09;2023-12-31;9;137712;GRUPO MATEUS S.A.;Conselho de Administração - Efetivos;0;4;0;0;0;N
24.990.777/0001-09;2023-12-31;9;137712;GRUPO MATEUS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
24.990.777/0001-09;2023-12-31;9;137712;GRUPO MATEUS S.A.;Conselho Fiscal - Efetivos;1;2;0;0;0;N
24.990.777/0001-09;2023-12-31;9;137712;GRUPO MATEUS S.A.;Conselho Fiscal - Suplentes;1;2;0;0;0;N
24.990.777/0001-09;2023-12-31;9;137712;GRUPO MATEUS S.A.;Diretoria;0;3;0;0;0;N
25.089.509/0001-83;2023-12-31;7;136127;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;Conselho de Administração - Efetivos;2;4;0;0;0;N
25.089.509/0001-83;2023-12-31;7;136127;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;Conselho de Administração - Suplentes;3;3;0;0;0;N
25.089.509/0001-83;2023-12-31;7;136127;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;Conselho Fiscal - Efetivos;0;3;0;0;0;N
25.089.509/0001-83;2023-12-31;7;136127;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;Conselho Fiscal - Suplentes;1;2;0;0;0;N
25.089.509/0001-83;2023-12-31;7;136127;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;Diretoria;1;4;0;0;0;N
25.249.439/0001-83;2023-12-31;5;134235;HOSPITAL CARE CALEDONIA S.A.;Conselho de Administração - Efetivos;1;4;0;0;0;N
25.249.439/0001-83;2023-12-31;5;134235;HOSPITAL CARE CALEDONIA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
25.249.439/0001-83;2023-12-31;5;134235;HOSPITAL CARE CALEDONIA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
25.249.439/0001-83;2023-12-31;5;134235;HOSPITAL CARE CALEDONIA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
25.249.439/0001-83;2023-12-31;5;134235;HOSPITAL CARE CALEDONIA S.A.;Diretoria;0;5;0;0;0;N
25.369.840/0001-57;2023-12-31;11;137379;COMERC ENERGIA S.A.;Conselho de Administração - Efetivos;1;6;0;0;0;N
25.369.840/0001-57;2023-12-31;11;137379;COMERC ENERGIA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
25.369.840/0001-57;2023-12-31;11;137379;COMERC ENERGIA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
25.369.840/0001-57;2023-12-31;11;137379;COMERC ENERGIA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
25.369.840/0001-57;2023-12-31;11;137379;COMERC ENERGIA S.A.;Diretoria;0;7;0;0;0;N
26.072.786/0001-46;2023-12-31;3;136118;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;Conselho de Administração - Efetivos;1;5;0;0;0;N
26.072.786/0001-46;2023-12-31;3;136118;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
26.072.786/0001-46;2023-12-31;3;136118;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
26.072.786/0001-46;2023-12-31;3;136118;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
26.072.786/0001-46;2023-12-31;3;136118;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;Diretoria;0;1;0;0;0;N
26.345.998/0001-50;2023-12-31;11;137722;TC S.A.;Conselho de Administração - Efetivos;1;4;0;0;0;N
26.345.998/0001-50;2023-12-31;11;137722;TC S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
26.345.998/0001-50;2023-12-31;11;137722;TC S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
26.345.998/0001-50;2023-12-31;11;137722;TC S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
26.345.998/0001-50;2023-12-31;11;137722;TC S.A.;Diretoria;0;3;0;0;0;N
26.462.693/0001-28;2023-12-31;4;136129;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Conselho de Administração - Efetivos;1;5;0;0;0;N
26.462.693/0001-28;2023-12-31;4;136129;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
26.462.693/0001-28;2023-12-31;4;136129;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
26.462.693/0001-28;2023-12-31;4;136129;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
26.462.693/0001-28;2023-12-31;4;136129;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Diretoria;1;3;0;0;0;N
26.609.050/0001-64;2023-12-31;1;127905;TRAVESSIA SECURITIZADORA S.A.;Conselho de Administração - Efetivos;2;1;0;0;0;N
26.609.050/0001-64;2023-12-31;1;127905;TRAVESSIA SECURITIZADORA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
26.609.050/0001-64;2023-12-31;1;127905;TRAVESSIA SECURITIZADORA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
26.609.050/0001-64;2023-12-31;1;127905;TRAVESSIA SECURITIZADORA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
26.609.050/0001-64;2023-12-31;1;127905;TRAVESSIA SECURITIZADORA S.A.;Diretoria;2;0;0;0;0;N
26.659.061/0001-59;2023-12-31;12;137861;MPM CORPÓREOS S.A.;Conselho de Administração - Efetivos;2;6;0;0;0;N
26.659.061/0001-59;2023-12-31;12;137861;MPM CORPÓREOS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
26.659.061/0001-59;2023-12-31;12;137861;MPM CORPÓREOS S.A.;Conselho Fiscal - Efetivos;0;3;0;0;0;N
26.659.061/0001-59;2023-12-31;12;137861;MPM CORPÓREOS S.A.;Conselho Fiscal - Suplentes;3;0;0;0;0;N
26.659.061/0001-59;2023-12-31;12;137861;MPM CORPÓREOS S.A.;Diretoria;3;3;0;0;0;N
26.664.057/0001-89;2023-12-31;4;129153;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;Conselho de Administração - Efetivos;0;2;0;0;1;N
26.664.057/0001-89;2023-12-31;4;129153;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
26.664.057/0001-89;2023-12-31;4;129153;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
26.664.057/0001-89;2023-12-31;4;129153;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
26.664.057/0001-89;2023-12-31;4;129153;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;Diretoria;1;2;0;0;1;N
26.845.702/0001-60;2023-12-31;2;131453;EQUATORIAL TRANSMISSORA 7 SPE S.A.;Conselho de Administração - Efetivos;0;0;0;0;4;N
26.845.702/0001-60;2023-12-31;2;131453;EQUATORIAL TRANSMISSORA 7 SPE S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
26.845.702/0001-60;2023-12-31;2;131453;EQUATORIAL TRANSMISSORA 7 SPE S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
26.845.702/0001-60;2023-12-31;2;131453;EQUATORIAL TRANSMISSORA 7 SPE S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
26.845.702/0001-60;2023-12-31;2;131453;EQUATORIAL TRANSMISSORA 7 SPE S.A.;Diretoria;0;0;0;0;5;N
26.982.634/0001-80;2023-12-31;2;131326;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;Conselho de Administração - Efetivos;0;4;0;0;0;N
26.982.634/0001-80;2023-12-31;2;131326;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
26.982.634/0001-80;2023-12-31;2;131326;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
26.982.634/0001-80;2023-12-31;2;131326;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
26.982.634/0001-80;2023-12-31;2;131326;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;Diretoria;0;2;0;0;0;N
27.093.558/0001-15;2023-12-31;9;138941;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Conselho de Administração - Efetivos;3;5;0;0;0;N
27.093.558/0001-15;2023-12-31;9;138941;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
27.093.558/0001-15;2023-12-31;9;138941;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Conselho Fiscal - Efetivos;1;2;0;0;0;N
27.093.558/0001-15;2023-12-31;9;138941;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Conselho Fiscal - Suplentes;1;2;0;0;0;N
27.093.558/0001-15;2023-12-31;9;138941;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Diretoria;2;5;0;0;0;N
27.137.879/0001-74;2023-12-31;1;128018;CIA SEC CRED FIN CARTÕES CONSIG BMG;Conselho de Administração - Efetivos;3;0;0;0;0;N
27.137.879/0001-74;2023-12-31;1;128018;CIA SEC CRED FIN CARTÕES CONSIG BMG;Conselho de Administração - Suplentes;0;0;0;0;0;S
27.137.879/0001-74;2023-12-31;1;128018;CIA SEC CRED FIN CARTÕES CONSIG BMG;Conselho Fiscal - Efetivos;0;0;0;0;0;S
27.137.879/0001-74;2023-12-31;1;128018;CIA SEC CRED FIN CARTÕES CONSIG BMG;Conselho Fiscal - Suplentes;0;0;0;0;0;S
